mh MH MA MC la2 laL la1 la3 la4 la5
1.2510000000e+02 6.0958923372e+02 6.3204276681e+02 6.1030117052e+02 1.9623503692e+00 1.8124646501e+00 2.5860945866e-01 1.8411673030e+00 4.3198584608e-01 -4.6068849900e-01
1.2510000000e+02 9.0598204940e+01 1.2685376527e+02 1.6953071413e+02 1.6323735966e-01 -7.9206920585e-02 2.5860945866e-01 5.9937819063e-01 -5.4830810968e-01 -1.3027700153e-01
1.2510000000e+02 1.8897173646e+02 5.5681802935e+02 5.6681265000e+02 2.1920205054e+00 1.4258834578e+00 2.5860945866e-01 1.0863594576e+01 -4.9044306533e+00 -4.5332804651e+00
1.2510000000e+02 3.9651453976e+02 4.1105487093e+02 4.3764156869e+02 2.7523721245e+00 -1.1000844974e-01 2.5860945866e-01 1.0237863288e+00 -9.3975804976e-01 -1.9403672874e-01
1.2510000000e+02 1.8567132739e+02 2.0634258404e+02 1.9274877858e+02 1.9661358379e+00 1.7370146543e+00 2.5860945866e-01 1.8255284302e+00 4.5391640478e-02 -1.3390541634e-01
1.2510000000e+02 3.3266215243e+01 5.7094567085e+02 5.7287051266e+02 2.3466066629e+00 -7.6896958936e-01 2.5860945866e-01 1.0040534780e+01 -5.4411337236e+00 -5.3683706455e+00
1.2510000000e+02 3.5140968549e+02 3.6986415434e+02 3.6486259972e+02 1.2246216631e+00 2.1969209305e-01 2.5860945866e-01 5.3815166138e-01 -9.8505744450e-02 -2.1995382388e-01
1.2510000000e+02 4.0509174840e+02 6.5047615104e+02 6.6932050927e+02 2.6578130360e+00 1.2054389210e-01 2.5860945866e-01 9.5028764821e+00 -5.1021439052e+00 -4.2801886848e+00
1.2510000000e+02 6.5353087773e+02 7.7035864463e+02 6.5905630389e+02 1.0171790581e+00 5.0184410226e-01 2.5860945866e-01 7.4153620186e-01 2.5091649499e+00 -2.7488570495e+00
1.2510000000e+02 5.2401690719e+02 5.8225871333e+02 5.6310270516e+02 1.7148671269e-02 1.7054019304e+00 2.5860945866e-01 3.1096896409e+00 -3.3958597493e-01 -1.0647017356e+00
1.2510000000e+02 6.6392502935e+02 8.4912029662e+02 6.6729335557e+02 1.0641216565e+00 1.5516218298e+00 2.5860945866e-01 1.6998133095e+00 4.4821349388e+00 -4.6303264185e+00
1.2510000000e+02 2.2005789256e+02 2.8379144423e+02 2.3260374811e+02 1.5660418011e+00 1.1667941591e+00 2.5860945866e-01 1.3544809711e+00 3.4295149423e-01 -5.3063830623e-01
1.2510000000e+02 6.6112176826e+02 6.9101663925e+02 7.2814562691e+02 3.0679061926e+00 1.6449472812e+00 2.5860945866e-01 4.7222842340e+00 -2.4093813170e+00 -6.6795563587e-01
1.2510000000e+02 4.3208815319e+01 3.5284115764e+02 3.7156044753e+02 2.8789509492e+00 -3.5065563107e-01 2.5860945866e-01 4.1503082280e+00 -2.4745595890e+00 -2.0264042700e+00
1.2510000000e+02 8.4521013959e+02 9.0899173228e+02 9.4369430974e+02 4.0350751765e+00 1.9655675526e+00 2.5860945866e-01 7.7881192805e+00 -3.9736887942e+00 -1.8488629338e+00
1.2510000000e+02 5.3940491462e+02 5.8745858269e+02 5.4572056520e+02 2.1403408920e+00 1.7501482985e+00 2.5860945866e-01 1.9766428906e+00 6.6830883934e-01 -8.9480343143e-01
1.2510000000e+02 2.5574360059e+02 3.1373172121e+02 3.5062940780e+02 4.1417678365e+00 -8.6519934239e-01 2.5860945866e-01 1.0363206645e+00 -1.3558328556e+00 -5.4568715136e-01
1.2510000000e+02 7.6311872216e+02 8.1473675616e+02 8.4642534379e+02 3.2515813525e+00 1.0511796782e+00 2.5860945866e-01 5.4825921475e+00 -3.0855568653e+00 -1.3458556040e+00
1.2510000000e+02 4.7817039144e+02 6.3519180107e+02 6.6604522936e+02 2.9131350175e+00 6.0872891621e-01 2.5860945866e-01 7.7132739722e+00 -4.2156941587e+00 -2.8888508973e+00
1.2510000000e+02 4.8143155354e+02 5.3756580251e+02 5.1769616481e+02 3.8046348594e+00 1.4971610050e+00 2.5860945866e-01 2.6946287267e+00 -2.5225238551e-01 -9.4521533615e-01
1.2510000000e+02 9.7608016595e+01 1.1377705684e+02 1.5337184524e+02 1.6279455590e+00 -2.8689513287e-01 2.5860945866e-01 1.7564693898e-01 -4.0606289678e-01 -5.6479175070e-02
1.2510000000e+02 6.2049593109e+02 6.9422059181e+02 7.1794697740e+02 1.7153836081e+00 -3.0343140752e-02 2.5860945866e-01 4.2803403764e+00 -2.7090074381e+00 -1.6016760790e+00
1.2510000000e+02 2.2312792111e+02 2.5655740114e+02 2.3938080660e+02 7.8430420158e-01 2.1794576576e-01 2.5860945866e-01 4.6637928379e-01 1.6548154577e-02 -2.6498167260e-01
1.2510000000e+02 8.2236728096e+02 9.7217823202e+02 8.2460439288e+02 7.4818051791e-01 7.8362967352e-01 2.5860945866e-01 9.0539779995e-01 4.3207358400e+00 -4.4425039664e+00
1.2510000000e+02 3.5028105315e+02 5.6284325734e+02 5.6344493596e+02 2.9458262732e+00 1.1150690625e+00 2.5860945866e-01 7.5521561026e+00 -3.2297416087e+00 -3.2073454315e+00
1.2510000000e+02 5.3403628944e+02 6.1545889598e+02 6.4446013271e+02 1.5120874893e+00 -3.3956294762e-01 2.5860945866e-01 3.9612535045e+00 -2.7542024292e+00 -1.5466140229e+00
1.2510000000e+02 7.3033735112e+02 7.6789620862e+02 7.9418429654e+02 3.8701496364e+00 -2.2169986158e-01 2.5860945866e-01 2.9951700715e+00 -2.2870011252e+00 -9.2986880780e-01
1.2510000000e+02 4.0275844907e+02 4.5620335552e+02 4.4123486502e+02 2.4542856774e+00 7.3482600763e-01 2.5860945866e-01 1.8080574776e+00 -3.1463649857e-01 -7.5859497141e-01
1.2510000000e+02 1.0991813733e+02 3.4120156349e+02 3.6148389341e+02 3.4478096418e+00 5.9943374207e-01 2.5860945866e-01 4.5186818180e+00 -2.1951336266e+00 -1.7241144493e+00
1.2510000000e+02 6.9381049498e+02 7.6005824605e+02 7.7345504041e+02 4.1295153137e-01 2.9100159079e-01 2.5860945866e-01 4.1531106724e+00 -2.2705376882e+00 -1.5915713935e+00
1.2510000000e+02 4.1751967435e+02 6.1351492491e+02 6.0926663320e+02 2.3785168502e+00 1.1773509592e+00 2.5860945866e-01 7.6841640951e+00 -3.1675659183e+00 -3.3392472176e+00
1.2510000000e+02 5.4321474840e+02 5.8990046915e+02 6.0247281156e+02 3.7403314536e+00 1.3629074570e+00 2.5860945866e-01 3.6066521126e+00 -1.3695907025e+00 -8.7415395309e-01
1.2510000000e+02 1.0216499916e+02 1.0595931681e+02 1.5567799394e+02 3.5805197055e-01 2.1391226330e-01 2.5860945866e-01 6.6992226865e-01 -4.4296073302e-01 -1.3049272335e-02
1.2510000000e+02 2.3874276698e+02 3.1267129555e+02 3.3255197617e+02 3.7888875139e-01 1.7896762123e+00 2.5860945866e-01 3.5608675690e+00 -1.0975640469e+00 -6.7362730978e-01
1.2510000000e+02 6.4996115444e+02 9.0168352909e+02 9.0185682896e+02 1.9459755775e+00 -4.7279775957e-01 2.5860945866e-01 1.2445975380e+01 -6.4645513742e+00 -6.4542217652e+00
1.2510000000e+02 5.9492317004e+02 7.1600342843e+02 5.9837801685e+02 2.7989936084e+00 -2.9934889826e-02 2.5860945866e-01 1.0631578106e-01 2.4866479224e+00 -2.6228985933e+00
1.2510000000e+02 8.1464162896e+02 8.1743646144e+02 8.7537381796e+02 2.1230709528e+00 -1.7962891687e-03 2.5860945866e-01 3.3903095187e+00 -3.3167309508e+00 -7.5374857122e-02
1.2510000000e+02 8.7789098341e+02 9.8623614863e+02 9.7473675788e+02 2.2869269629e+00 6.7112083771e-01 2.5860945866e-01 6.6007648461e+00 -2.5921933821e+00 -3.3374506263e+00
1.2510000000e+02 5.6716928356e+02 7.4522620496e+02 7.4760971430e+02 1.4210706983e+00 8.4271949003e-01 2.5860945866e-01 8.6832670707e+00 -3.9790712713e+00 -3.8614763094e+00
1.2510000000e+02 8.2984912244e+02 9.1004870469e+02 9.3368337321e+02 3.6469490569e+00 1.8100248223e+00 2.5860945866e-01 7.8618152705e+00 -3.7459691961e+00 -2.3058212520e+00
1.2510000000e+02 8.0305032133e+01 9.5884680120e+01 1.2669849788e+02 4.1352402826e+00 -1.0066163055e+00 2.5860945866e-01 -6.8922549379e-01 -2.7203134153e-01 -4.5359470154e-02
