MA MC MH la2 la3 la4 la5 laL m22Squared 
638.899 661.89 418.476 1.17557 7.35815 -4.83977 -3.85136 -1.33299 -430912 
225.612 245.873 58.6643 3.07493 2.49238 -1.09995 -0.784241 0.608189 29922.2 
479.608 482.208 60.9908 3.96268 7.72747 -3.82221 -3.73956 0.165697 2587.59 
476.654 489.752 108.475 4.27596 6.93485 -3.97826 -3.55993 -0.60334 -60045.4 
840.895 843.918 222.221 4.42255 22.9938 -11.0369 -10.8686 1.08835 -32901.7 
844.804 695.679 692.92 2.50864 1.92877 3.73278 -3.8594 1.80214 -851218 
894.188 936.02 822.056 1.60075 6.51935 -4.57594 -2.04568 -0.102263 -1.35774e+06 
473.001 525.531 441.197 3.73504 2.15275 -2.21399 -0.480453 -0.541686 -422090 
830.885 836.485 553.636 1.16731 13.8741 -6.65164 -6.34308 0.879418 -559806 
847.403 851.051 66.7217 3.80916 25.722 -11.9973 -11.7926 1.93209 108019 
760.525 763.984 286.65 2.74684 16.0066 -8.37424 -8.19999 -0.567598 -198685 
538.236 528.034 505.361 4.14373 -0.33489 -0.207428 -0.566936 -1.10925 -577907 
864.461 863.7 470.433 4.23579 18.3891 -8.64822 -8.69167 1.04918 -379122 
840.805 836.232 526.847 1.82122 14.6776 -6.84192 -7.09539 0.740342 -510334 
296.241 291.351 248.922 1.33185 2.35948 -0.331309 -0.426281 1.60189 -26984.2 
190.407 210.564 125.977 1.72831 0.990732 -0.603968 -0.336846 0.0499177 -28719.5 
345.269 347.57 296.171 4.17546 0.288631 -0.57311 -0.520416 -0.804895 -224143 
719.91 712.369 666.363 1.89924 1.99798 -0.869661 -1.22663 -0.098305 -894029 
765.927 765.128 548.359 2.36144 11.2711 -4.68469 -4.72512 1.86125 -488761 
685.843 706.429 661.632 1.03297 3.5999 -1.48634 -0.5391 1.57446 -780232 
350.738 394.613 321.108 3.68653 0.724834 -1.40973 -0.328954 -1.01385 -267575 
774.648 778.162 494.015 4.15397 10.9908 -6.06355 -5.88323 -0.955975 -545953 
275.641 310.051 206.423 1.9086 2.01286 -1.21744 -0.551381 0.244038 -70452.9 
866.757 867.362 702.633 1.0318 10.0427 -4.29101 -4.2563 1.4954 -896890 
741.742 752.089 626.775 2.15894 5.76826 -3.1107 -2.59989 0.0576656 -782203 
313.835 308.34 39.7806 1.00602 3.04776 -1.48839 -1.6014 -0.0420307 -5708.51 
889.9 887.248 86.1227 0.161957 24.4982 -12.8078 -12.9636 -1.27318 -91882.1 
440.644 436.563 56.1078 3.25057 8.00149 -3.03819 -3.15651 1.80679 103044 
969.13 973.021 88.6782 2.72504 31.2873 -15.6399 -15.3901 0.257286 -157.721 
507.859 501.856 365.654 3.87226 4.72839 -1.85231 -2.05264 0.823435 -217575 
812.406 837.806 784.647 1.18673 2.8675 -2.11786 -0.732587 0.0170549 -1.23031e+06 
493.627 319.379 319.255 1.55058 -0.739612 2.33965 -2.34226 -0.742215 -248764 
216.545 260.513 190.285 3.92435 2.11132 -0.869745 -0.176538 1.06504 -7965.02 
379.893 387.241 349.61 3.74297 0.785356 -0.551336 -0.365053 -0.131033 -252384 
561.54 571.48 409.055 3.18343 4.83751 -2.81785 -2.44566 -0.426001 -360432 
750.898 756.337 167.045 0.371541 17.5404 -9.12718 -8.85624 -0.443041 -82618.9 
975.502 957.173 935.322 2.24095 0.297524 -0.0979479 -1.26869 -1.06911 -1.81435e+06 
524.86 464.071 447.926 3.55949 -0.98722 0.750084 -1.23669 -1.47383 -490466 
