S	T
-0.00606024	0.0599153
-0.0212421	0.0575877
-0.0184114	-0.0166791
-0.0151201	0.0718798
-0.00478056	0.00233661
-0.0149131	0.0758067
-0.0127456	0.0269522
-0.00445724	0.104243
0.00105515	-0.00288285
-0.0212865	-0.0267644
-0.0182239	0.0493345
-0.000533776	0.00102865
-0.0346396	0.0585613
-0.0041012	0.0685759
-0.0125104	0.0161947
-0.0104506	0.037032
-0.00805293	0.0425631
-0.00337193	0.00457787
-0.0111632	-0.0240649
0.00477685	-0.000787118
-0.00918759	0.0647021
-0.0116007	0.0264007
-0.0150211	0.0879601
-0.00715399	0.0162436
-0.0194898	0.0891994
-0.0150608	0.0577596
-0.000659261	-0.000958229
0.000548286	-0.00289392
-0.00196078	0.00144011
-0.018599	0.0963436
-0.00930187	0.0175265
0.00389168	-0.00726151
-0.00140694	0.00471526
-0.00535922	-0.0174593
-0.011144	0.057799
-0.00379954	-0.00980627
-0.0105874	0.0205613
-0.00100363	-0.000437743
-0.00193112	0.00469163
-0.0271075	0.0257297
-0.0146583	0.0351498
-0.00329909	0.0177259
-0.00854026	0.0598849
-0.00445317	0.0946285
-0.0185933	-0.0223399
-0.00165492	0.0152419
-0.00524929	0.0654469
-0.00246724	0.00390107
-0.0043063	0.0357131
-0.0130269	0.0101654
-0.00888943	0.0905807
-0.014099	0.0921657
-0.00334282	-0.00550115
-0.00208742	0.0152936
-0.00811063	0.0911325
0.00703709	-0.00156288
-0.0141005	0.0134546
-0.00223131	0.0188533
0.00446388	-0.00967721
-0.0106133	0.103282
-0.00479675	0.0191151
-0.00232821	0.0223489
0.000184835	-0.000706604
-0.0165507	0.075435
-0.0104275	0.0517629
-0.00048243	-0.0167004
0.00133825	-0.00850146
-0.00988553	0.10902
-0.0180968	0.00936651
0.0022812	-0.00223119
-0.00898142	-0.0175177
-0.011317	-0.0173777
-0.00720319	0.0387237
-0.00337552	0.00188918
-0.0184423	0.0770491
-0.0075861	0.0373142
-0.0109669	-0.0227714
-0.0178986	-0.0135599
-0.00409752	-0.00533505
-0.00587292	0.0351748
-0.0187148	0.0251364
-0.00349098	0.0512965
0.0209582	-0.00187459
-0.00346356	-0.0060272
-0.0229266	0.0828676
-0.00610046	0.0393563
-0.00195992	0.00375824
-0.0194742	0.0552423
-0.0107622	0.0245328
-0.0141293	0.00524706
-0.00806042	0.0786586
-0.0177481	0.0434976
-0.00426271	0.0588524
-0.0322908	0.0622058
-0.00185875	-0.00652284
-0.0220045	-0.031769
-6.53862e-05	-0.000935871
-0.0125267	0.021594
-0.012742	0.00794075
-0.00281244	0.00908736
-0.0214497	-0.034314
-0.0125187	0.00680941
-0.0142468	0.0749692
-0.00343798	0.0281791
-0.0176667	0.0334113
-0.00331586	-0.00414156
-0.0210586	0.014512
-0.00924445	0.00521834
-0.00111419	-0.0205059
0.00451754	-0.015496
-0.02162	0.0623326
-0.0163146	0.0354219
0.00251751	-0.0188091
0.00399231	-0.00185452
-0.0198656	0.0100964
-0.00335291	-0.00397561
-0.00494609	0.0435836
-0.00941725	0.0546818
-0.0220398	-0.0163954
-0.0184358	0.0898273
-0.0145075	0.0795987
-0.00584068	0.0745743
-0.0189503	0.00235464
-0.017938	-0.0177552
-0.00158382	-0.00523078
-0.0151329	0.052554
0.00378145	-0.00682969
-0.02031	0.023522
-0.005241	0.0440466
-0.00637291	0.0957841
-0.000735379	-0.0014011
-0.00884793	0.00569023
-0.0052149	0.0939798
-0.0051951	0.00140842
-0.00516477	0.0508473
-0.0216473	0.0294768
-0.00396554	0.0515953
-0.0184816	0.00325876
-0.0200145	-0.0325164
-0.0196446	-0.0113959
-0.00628224	0.0715679
-0.0114576	0.106977
-0.00798478	0.0229389
-0.0069775	0.0601478
-0.00209686	-0.000962952
-0.00618647	-0.00869271
0.000288998	-0.00120808
-0.00767066	0.0521279
-0.0128729	0.0211837
-0.0115434	0.0387076
-0.0277088	0.071957
-0.00913361	0.0959267
-0.0221756	0.0466341
-0.0173501	0.080562
-0.000154187	-0.000559252
-0.0168958	0.0139751
-0.0115568	0.0132489
-0.00277736	-0.00479166
-0.00785296	0.075697
-0.019204	-0.0184464
-0.0092011	0.0154563
-0.0142647	0.0145486
-0.00703062	-0.00810061
-0.00781641	0.0222359
-0.0694989	0.0398462
-0.00720148	0.0420715
-0.0123834	0.0799622
0.00223966	-0.0105249
-0.0129637	0.0227533
-0.00261094	0.000753119
-0.0058278	0.0291535
-0.0029253	0.0511291
0.00842206	-0.00686647
-0.0042776	0.0233446
-0.00252892	0.00994897
-6.69088e-05	-0.0125671
-0.00895944	0.103479
-0.0113226	0.063766
-0.00488514	-0.0157302
-0.010222	0.101116
-0.0109286	0.037104
-0.0140858	0.0228892
-0.0200544	0.0511267
-0.011079	0.000383478
-0.00623854	0.031586
-0.0219991	-0.0169457
-0.00613053	0.0546965
-0.0094688	-0.0199738
-0.00200293	-0.00217914
-0.0108988	-0.0104559
-0.0187489	0.023531
-0.0128656	0.0748331
-0.00575417	0.0316369
0.000751801	-0.018279
-0.0043719	0.0168825
-0.0141152	0.0458916
-0.00323413	-0.0102126
-0.00377682	0.00238593
-0.0212932	0.00492763
-0.00999583	0.0446135
-0.017598	0.0497641
0.000155368	-0.0143563
-0.0181425	0.038774
-0.00831164	0.0172735
-0.00591215	0.0681667
-0.00637985	-0.0110435
-0.00156323	-0.0165441
-0.0118253	0.0426491
-0.00902051	0.0965147
-0.00594817	0.0602475
-0.00644467	0.104302
-0.0221331	0.000752937
-0.022482	0.0253958
-0.0032057	0.0271406
-0.00802932	0.00479513
0.00243885	-0.0159027
-0.0073434	0.0202627
-0.0146265	0.0181525
-0.00538963	0.0309624
-0.0171125	-0.0279265
-0.00400013	0.0713402
-0.003352	0.000407514
-0.0223341	0.0756459
-0.0122735	0.0770664
0.000858248	-0.00728717
0.0017496	-0.00212706
0.00626539	-0.00258966
-0.00653426	-0.0090955
-0.00416633	-0.000223815
-0.00495784	0.0267888
-0.0032744	0.0163037
-0.00414041	0.0751675
-0.0270292	0.0342574
0.00982548	-0.00724375
-0.0082375	0.0554835
-0.00613976	-0.0156878
-0.0085797	0.0591998
-0.0221353	0.0344823
-0.00329687	0.0512708
-0.0219856	0.0465076
-0.0116267	0.0703067
-0.0214168	-0.0323335
-0.0114818	0.0652884
-0.0175047	-0.00240009
-0.00710254	0.101211
-0.00514909	0.0268744
0.000273038	-0.00242063
-0.0233855	0.0716295
0.00337813	-0.00814314
-0.0132248	0.0946328
-0.00972275	0.0922295
-0.0233514	0.096974
-0.013205	-0.0123766
0.00119857	-0.00487516
-0.00285168	0.00531787
-0.015767	0.0148568
-0.00944166	0.0903809
-0.010862	0.0569712
-0.0200291	-0.0222318
-8.41411e-05	-0.00254758
-0.0209371	0.0561318
-0.0114222	0.0761113
-0.0050581	-0.00573403
-0.0115271	0.078435
-0.00677932	-0.0152341
-0.00185112	-0.0067097
-0.00636226	0.082689
-0.0547732	0.0386913
-0.0213032	0.0260445
0.00192585	-0.0165038
-0.00517978	0.0749489
-0.00199877	0.00318716
-0.0136864	-0.0143866
-0.0205488	0.00353421
-0.00261572	0.0191271
-0.00379902	-0.00225026
-0.0212101	0.0708401
-0.0235362	0.0455374
-0.00999383	0.0637938
-0.00575814	0.0878348
-0.00428907	0.088206
-0.0108766	0.102101
-0.0120023	0.0266818
0.00321449	-0.0134205
-0.0120467	0.0176175
-0.00358453	0.0345896
6.15457e-05	-0.000874375
-0.00614964	0.0493868
-0.00546262	0.0137425
-0.00796809	0.0293983
-0.00195054	-0.0155243
-0.0188722	0.0356161
-0.00549387	0.000180615
0.00799846	-0.0150889
-0.00446745	0.014614
-0.0113615	-0.00144116
-0.00423805	0.0695769
-0.0226706	0.0838599
-0.00946446	0.00820651
-0.0217387	0.0978676
-0.0407178	0.0456541
-0.00591498	-0.0145942
-0.000624937	-0.0147458
-0.00134618	-0.00916533
-0.00557333	0.0410969
-0.0104709	0.025799
0.000659278	-0.00284564
-0.00668257	-0.00360717
0.000107831	-0.00197147
-0.0546131	0.00939399
-0.0116492	0.0265262
-0.00170226	0.00747836
0.00335937	-0.0150542
0.00217034	-0.00378902
-0.00206314	-0.00761984
-0.00520408	0.0141712
-0.00857865	0.0901762
-0.0117028	-0.00270664
-0.00552316	0.0456769
-0.00521157	0.0309543
-0.0170564	-0.0114156
-0.00387263	0.0461189
-0.022106	0.0272501
-0.00099628	-0.000573972
-0.000235394	-0.00152684
0.0115196	-0.00073365
0.00652206	-0.00676067
-0.0107303	0.0863208
-0.00691247	-0.00741493
-0.0159899	0.0770234
-0.0100222	0.0978646
-0.0123529	-0.0118623
-0.0176957	-0.0291479
-0.0133997	0.0307002
-0.00260587	-0.00420055
-0.00908334	0.0371631
0.0113048	-0.00614106
0.000223958	-0.00515876
-0.00872489	0.110779
-0.0165445	0.0673273
0.00241371	-0.00546032
-0.00629199	0.0179025
-0.00417116	0.0154673
-0.0235823	0.0499961
-0.00783753	0.0889007
-0.0229374	0.0391281
-0.0026965	-0.018776
-0.0145756	0.0376755
-0.00459502	0.0346524
-0.00616168	0.108741
-0.00716038	0.000839162
-0.0120867	0.00391157
0.00136188	-0.0051177
-0.0210426	-0.0101692
-0.00681636	0.059841
-0.0208189	0.0529164
-0.000229044	-0.016992
0.00194021	-0.00296747
-0.00696237	-0.0122742
-0.0129527	0.0660136
-0.00963488	0.00677959
-0.00396245	0.0316677
-0.0152279	0.0846886
-0.0184157	0.0212897
0.0218616	-0.00599992
-0.0152486	-0.0147293
-0.00055204	0.00159777
-0.0024812	-0.0191525
-0.00718726	0.0228444
-0.0108434	0.0782805
-0.00883719	0.00521084
-0.0125248	0.0395987
-0.0187909	0.105616
-0.0119101	-0.00205821
-0.0130173	-0.0159428
-0.000803835	-0.020343
-0.017584	0.0888779
-0.010411	-0.0164322
0.00526548	-0.0125711
-0.0135443	-0.0100839
-0.00918459	0.113435
-0.01785	0.0147987
-0.00254264	0.00377283
-0.00424544	0.0174323
-0.00452354	0.107293
-0.0237523	0.0634483
-0.00700654	-0.00567937
-0.0285907	0.0915403
0.00148557	-0.0118889
-0.0105548	0.016315
-3.16365e-05	-0.00232831
-0.00574011	0.0447689
-0.0063384	0.103388
-0.0101754	0.0224302
-0.00897326	0.101646
-0.00492353	0.0335614
-0.0234259	0.00904343
-0.0207093	-0.0285289
-0.00826413	0.0534828
-0.00720933	0.0192346
-0.01527	0.0890781
-0.0144635	0.0257684
-0.00892041	0.0813093
-0.0381596	0.0744737
0.00452504	-0.0107836
0.00117472	-0.00104591
-0.0172819	0.0760802
-0.024259	0.0176366
0.00581453	-0.017312
-0.00605758	0.0848819
0.000941502	-0.000847646
-0.00671386	0.115102
-0.0237168	0.0333532
-0.00605356	0.0744151
-0.00875354	-0.0182002
-0.0079152	0.0799749
-0.0236838	0.0442234
-0.0146585	0.074443
-0.0083278	0.0898495
-0.0063029	0.0170214
-0.0253165	0.0150805
-0.00107742	-0.00454057
-0.00157148	0.0100999
-0.01699	0.0614666
-0.00887184	0.0962708
-0.00736535	-0.0174426
-0.0214137	0.0208676
-0.00553813	-0.00245758
-0.0277853	0.0313455
-0.00648957	0.0450305
-0.0207385	0.0583604
0.00170371	-0.0147261
-0.0199395	0.00629136
-0.00666256	0.0587806
-0.0161154	-0.00423454
-0.00302801	0.00144409
-0.00410359	-0.0166083
-0.00230125	0.0259699
-0.00828993	0.0673581
-0.0215264	0.096831
-0.0122221	0.092011
-0.00556915	0.0332596
-0.00688318	0.0258991
-0.0156632	0.016381
-0.0161522	0.0485842
-0.00876445	0.0332253
-0.019013	-0.00197529
-0.00744574	0.099381
0.00527669	-0.0160577
-0.00244436	0.00396581
-0.00736357	0.0427345
-0.00351642	0.04644
-0.0180372	0.0781906
0.00130941	-0.0137277
-0.0166255	0.103518
-0.0044144	0.0645264
-0.00538253	0.0728718
0.00385914	-0.00289767
-0.00212204	0.0144977
-0.0126037	0.0575783
-0.0158576	-0.0172854
-0.0159534	0.00875298
-0.0201574	-0.00264459
-0.00200058	0.0100783
-0.0121182	0.00115497
-0.00792779	0.0245655
-0.00786943	0.0882555
-0.00237038	-0.0138648
-0.00209234	-0.00598709
-0.0031159	0.045099
-0.0052138	0.038606
-0.00440711	0.0325389
-0.000286649	-0.00450105
-0.00851863	0.0432387
-0.00788037	-0.0118463
-0.0189925	0.0509453
0.000265115	-0.0128994
-0.0172251	0.086746
0.0217815	-0.00351607
-0.0145877	0.0436657
-0.0124684	0.00306606
-0.0226224	0.0142998
-0.0106139	0.0381747
-0.00172404	0.01105
-0.00924377	0.0170311
-0.012392	-0.00598133
-0.0129295	-0.0223196
-0.0164082	0.0529912
-0.0116863	0.032201
-0.00268357	0.00722712
-0.0176817	-0.00369405
-0.00447112	0.0113334
-0.00167169	-0.00818025
-0.000580099	-0.0193221
-0.0133085	0.0962947
-0.00158645	0.00978919
-0.0299607	0.0471111
-0.0137518	0.00903397
-0.00312982	0.00852274
-0.00552384	-0.0144577
-0.0224624	0.0193937
-0.0066233	-0.0193876
-0.00397366	0.0247451
-0.00531826	0.027692
-0.0225534	0.0652852
-0.0213869	0.0104242
-0.0233179	0.0749603
-0.022193	0.0863644
-0.0206788	0.0166405
-0.0197039	0.0895684
-0.00518506	0.030562
-0.0231156	0.0935228
-0.00674046	0.0136457
-0.0163238	0.0413043
-0.00786781	0.0947848
-0.0203256	0.0878262
0.0057994	-0.00842613
-0.00889167	0.108199
-0.000208731	-0.000368922
-0.0140673	0.0447628
-0.0089958	0.00158927
-7.33146e-05	-0.0205543
-0.0223093	0.0186116
-0.00868139	0.058687
-0.00543059	-0.0222198
-0.00629362	-0.021742
-0.00593345	0.0662114
-0.018872	0.0674631
-0.0161503	-0.01952
-0.012978	0.0483584
-0.0220556	0.0279212
-0.00742608	-0.0116907
-0.00211285	0.0111244
-0.00159685	-0.010849
0.00499906	-0.0153736
-0.0219898	0.0453664
0.00108323	-0.00534933
-0.00405132	0.0150212
-0.0187139	0.0348354
-0.00081278	-0.00754424
-0.00979599	0.0626308
-0.0089424	-0.0159116
-0.0219271	0.0460303
0.0035665	-0.00055803
-0.00577987	0.0488902
-0.0221704	0.00153661
-0.00228129	0.009523
-0.00134462	0.00164151
-0.00347274	0.0406463
-0.00723565	0.0703896
-0.00961698	-0.0198921
-0.00651342	0.0180307
-0.0206926	0.0130346
-0.00112459	-0.000477879
0.00357138	-0.0104282
-0.00486158	0.0288621
0.00131119	-0.0117474
-0.0161606	0.0630637
-0.00542981	0.0708599
-0.0146837	0.0317515
-0.0111986	0.0475375
-0.000995333	-0.0101404
-0.00380196	-0.0231212
-0.0203531	0.0518213
-0.0157097	0.0587719
-0.0150292	0.0239931
0.00105829	-0.00694908
-0.00279092	0.0237664
-0.00884219	-0.0186976
-0.00930941	0.0854086
-0.00749509	0.101329
-0.00776402	0.100514
-0.0221082	-0.011111
0.000122066	-0.00928972
-0.0202763	0.00170907
-0.00104078	0.00333559
-0.0146291	0.0267146
0.000178927	-0.00489498
0.00677816	-0.0104048
-0.0111587	0.0678353
-0.00400446	0.00243217
-0.013492	0.0922609
0.00145061	-0.0164963
-0.00572476	0.095128
-0.0213227	0.0750066
-0.00674444	0.0672333
0.000352983	-0.0013423
-0.0220332	-0.00726868
-0.00573872	0.0393698
-0.00492513	0.0543948
-0.00921373	0.0111542
-0.0111792	0.0157112
-0.0161454	0.000636173
0.000744205	-0.00232463
-0.00626487	-0.0119633
-0.00675469	-0.0151939
-0.000475638	-0.00684134
-0.0134428	0.0969032
-0.00857954	0.0768514
-0.0149789	0.00205619
-0.00828966	-0.00770582
-0.00701527	0.0121247
-0.0188383	0.0571456
0.00102329	-0.00697788
-0.00801833	0.008818
0.00198936	-0.00659125
-0.0105865	0.103684
-0.00762746	0.112272
-0.0126935	0.0346568
-0.00727379	0.0390577
-0.00538286	0.107817
-0.0204106	0.0991867
-0.0149942	0.0738268
-0.00434997	-0.00300845
-0.00430182	0.0155121
0.00669379	-0.00818139
-0.00704549	0.0771756
-0.0219286	0.0910966
-0.0151343	0.0097545
-0.00652036	-0.0195782
-0.0155627	0.0480219
-0.00900533	-0.0185528
-0.0209685	0.0505628
-0.0135945	0.0635243
-0.00489219	0.0602514
-0.0025722	0.0148474
-0.0063522	-0.00203216
-0.0130377	0.0884679
-0.000279933	-0.000142725
-0.0153621	0.0890073
-0.00576949	0.0849373
-0.00196955	-0.0209635
-0.0186972	0.0254328
-0.00193294	-0.0012609
-0.0129908	0.0324715
-0.00674644	0.0541375
-0.00370248	-0.00144016
-0.0168749	0.0711338
-0.00440396	0.0204839
0.00371557	-0.00358279
-0.0174381	-0.0247916
-0.00189398	0.000111726
0.0255772	-0.00302513
-0.0133238	-0.00600632
-0.0155665	-0.0187842
-0.0250575	0.00636306
-0.0197307	0.0299685
-0.00341561	-0.00526319
-0.00163321	0.00235195
-0.00201663	0.00837609
-0.0091808	0.0600678
-0.00447388	-0.0185988
-0.014208	0.0824236
-0.0222868	0.084795
-0.00148053	0.00603273
-0.0138743	0.084444
0.000385038	-0.0202901
-0.00586805	0.00273118
-0.0211235	0.0776981
-0.00196877	-0.0224129
-0.00816221	-0.00159967
-0.00694119	-0.00818072
0.00136138	-0.00984205
-0.0113001	0.0292307
-0.0120648	-0.00723701
-0.00113547	0.000991421
-0.00881462	0.0913138
-0.00995447	0.0920222
-0.0052432	0.109015
-0.0138388	0.00875946
-0.0136368	0.0653843
-0.0052891	0.0939208
-0.00413616	-0.019751
-0.0163903	0.0655213
-0.00673947	0.0936663
-0.0164519	0.0767626
-0.00464492	-0.0226539
-0.0054224	0.0529782
-0.0108321	0.00512374
-0.00153486	-0.00138036
-0.00888404	0.0785921
-0.001975	0.0140955
-0.00377982	-0.0127687
-0.00951637	-0.00653307
-0.0231014	0.0891211
-0.0227226	0.00903085
-0.0036527	-0.00177241
-0.0109182	-0.00401186
-0.00301433	0.0258182
-0.00780367	0.0931042
-0.0203189	0.0341693
0.00287836	-0.0164866
-0.0223317	0.0195097
-0.029212	0.0492754
-0.011883	-0.0253074
0.00495172	-0.00233336
0.00155752	-0.0193267
-0.0044707	-0.00916452
-0.00596375	0.1006
-0.0146276	0.0964563
-0.00132674	-0.00377753
-0.0169587	0.0613595
-0.00762014	0.0324739
0.00672206	-0.0159032
-0.0189333	0.0636826
-0.0127986	0.0317194
-0.00308513	-0.000615352
-0.0243629	0.0722343
-0.0055409	0.00638008
-0.00354436	-0.0170128
-0.00455923	0.0262708
-0.0112429	-0.0230786
-0.00352952	0.0421084
-0.00803279	0.0335778
-0.0101094	0.0471633
-0.0125008	-0.0243523
-0.00497986	0.0628445
-0.0131716	0.10615
-0.0205033	0.065481
-0.014971	0.0635315
-0.0160438	0.0577302
-0.0219018	0.102409
-0.022562	0.0539636
-0.0017672	0.000526982
-0.0196114	0.057109
-0.0142114	0.0763486
-0.00216327	0.00257821
0.000507861	-0.015194
-0.0331231	0.0430378
-0.00348729	-0.00227525
0.0235802	-0.00376498
-0.01746	0.0580694
-0.00356286	0.0726696
-0.00705592	-0.0151786
-0.0135248	-0.0245165
-0.0230265	0.0882046
-0.00284186	0.00327386
0.0016616	-0.0154123
-0.00596731	0.0206721
-0.00898007	0.0413936
-0.00108759	-0.0111787
-0.0189309	0.0434011
-0.0149236	0.0410388
-0.0177042	-0.00657681
-0.00112986	0.00392736
-0.0195625	0.0590837
-0.0208912	0.0251803
-0.0106496	0.0905482
-0.00566479	0.0460606
-0.0142664	0.00188147
-0.0177501	0.0105331
-0.00129386	-0.00328436
-0.00408497	-0.0114369
-0.0065703	0.0801841
-0.00599978	0.0616979
-0.012274	0.0983174
-0.0045317	0.00558903
0.00218018	-0.0175077
0.000685767	-0.00750775
-0.00945025	0.0199763
-0.00714858	-0.00574353
-0.0089565	-0.0100513
-0.0149944	-0.0185093
-0.00830281	0.0304141
-1.41687e-05	-0.0200424
-0.00631879	0.104875
-0.0165114	-0.0160556
-0.0128312	0.0845767
0.00580657	-0.00566195
-0.0163993	0.100269
-0.0070114	0.0322179
-0.00640657	0.0554775
-0.0063118	0.0734832
-0.00188165	-0.00533952
-0.00611545	0.0994372
0.00435858	-0.00372758
-0.00687172	0.0820408
-0.00607152	0.0424305
-0.00655675	0.101513
-0.0128989	0.0480908
-0.00952889	0.0533173
-0.00312424	0.0347364
-0.0307983	-0.00677888
-0.0162636	0.0884035
-0.00813423	-0.00306032
-0.00567351	0.00713431
-0.00503295	0.0100804
-0.0126707	0.0251956
-0.000658802	0.00065292
-0.00999231	0.0673198
-0.022534	0.0231398
-0.00729133	0.100503
-0.0148009	0.0655411
-0.012628	0.0346931
0.017331	-0.00142342
-0.00354238	0.0222883
0.000332939	-0.00822875
-0.0121448	0.0492793
-0.00330884	0.00320998
-0.00431834	0.00752048
-0.00326026	0.0362221
-0.00541928	0.0799073
-0.00462232	-0.0157331
-0.00824504	0.0433386
-0.0152684	-0.000180993
-0.0123109	0.031863
-0.0168464	-0.00808404
-0.0173582	0.00699888
-0.00792878	0.0314318
0.0135743	-0.0101295
-0.0130596	0.00330141
-0.00445553	0.0663459
0.0111662	-0.00744807
-0.0404643	0.0267105
-0.0125883	0.0361253
-0.0226079	0.0113293
-0.0100142	0.023499
-0.00647562	0.101981
-0.00244641	-0.0181644
-0.0111758	-0.0110271
-0.00514596	0.0677005
-0.00945059	0.0873077
-0.018414	0.0774031
-0.00924798	0.0922682
-0.00100319	0.00261937
-0.00423454	0.0256341
-0.00668672	0.0427344
-0.0170215	0.0331182
0.0011086	-0.0088391
-0.00455664	0.0902873
-0.00409283	-0.0168897
-0.00508847	0.0835959
-0.0177157	0.0488856
-0.0218366	-0.0291564
-0.0154891	0.0475349
-0.0026392	-0.0223063
-0.0174502	0.00925912
-0.0107461	-0.011466
-0.0101506	0.0515635
-0.0147702	0.0743794
0.00891595	-0.00535593
-0.0177755	-0.00401538
-0.010639	0.111817
-0.0309348	0.0446522
-0.00718471	0.110625
-0.00767006	0.0803448
-0.00509696	0.102942
-0.0146489	0.0326188
-0.00245778	-0.00552432
-0.00249565	0.0080103
-0.0259738	0.0256033
-0.00394254	0.0550931
-0.00201701	0.00567862
-0.00681529	-0.00696007
-0.0185786	0.0338185
-0.00912573	0.0269268
0.0020323	-0.00376447
-0.0202562	0.0102614
-0.0140519	0.0108563
-0.00272876	-0.00517876
-0.0115696	0.105463
-0.0177932	-0.0152384
-0.00675987	0.0259473
-0.0190447	-0.00137425
-0.00227026	-0.0201047
-0.0136954	-0.00551476
-0.0174129	-0.0108622
-0.0117905	0.0457317
-0.0057892	0.00325027
-0.00576449	0.0414363
-0.00355541	-0.0188852
0.0120154	-0.00880784
-0.000677583	0.000270165
-0.00789706	0.0262693
-0.00448702	0.0381131
-0.0227194	0.0284053
-0.0175344	0.0595487
-0.0101655	0.0130747
-0.00587022	0.102641
-0.0199437	0.0472633
0.00188228	-0.0133811
-0.0124502	0.067403
-0.0168655	0.0834162
-0.0227014	0.0175389
-0.0131737	0.0285287
-0.00691965	0.0116614
-0.000164468	-0.000409473
0.0189381	-0.00869121
-0.01685	0.0108355
-0.0199457	-0.0177874
-0.0101893	0.00362464
0.00358241	-0.0153962
-0.00805783	-0.0124554
-0.0199204	0.023341
-0.00840523	0.105025
-0.0209577	0.0558818
-0.0377957	0.0182917
-0.00417358	0.0261498
-0.00427097	-0.000156036
-0.0080961	0.0456624
-0.00127422	0.00240428
-0.00926184	0.0825172
-0.0122291	0.0502639
-0.00804144	0.0301751
-0.00873846	0.00852356
-0.0116807	0.0517106
-0.00467047	0.0180209
-0.0153768	0.0271382
-0.00824709	0.0654695
-0.00211705	0.00115121
-0.00790924	0.114488
-0.00853292	0.0155306
-0.0050533	0.0993508
-0.00472246	0.0326525
-0.00433512	0.032653
-0.00985609	0.0967466
-0.0299022	0.0860446
-0.00692178	0.106533
0.0169284	-0.00930685
-0.0104429	0.0601812
-0.0142851	0.10808
-0.00571566	-0.00281396
-0.00513853	0.0176327
-0.0131529	0.0385608
-0.00218698	0.0072126
0.00418864	-0.00304348
-0.0124686	-0.00470082
-0.015961	0.0739184
-0.00775352	0.020096
-0.0130005	-0.0287578
-0.00395242	0.0115994
-0.00489541	0.0122328
-0.0228173	0.0553143
-0.00806411	0.0268357
-0.00434064	0.0802255
-0.0253298	0.0323616
-0.0213986	0.0294207
-0.0140119	-0.0167653
-0.00551782	0.048385
-0.00815075	0.00199014
-0.0199289	-0.0235988
0.0109209	-0.012644
-0.0095476	-0.00884275
-0.014377	0.0896081
0.00162138	-0.00525121
-0.0162091	0.0680701
-0.00440395	0.0196819
-0.000321238	-0.00532442
0.00561532	-0.00482917
-0.0191709	0.0959002
-0.0219897	-0.0279907
-0.00457962	0.0811713
-0.0116491	0.0614089
-0.010442	0.0460615
0.00889117	-0.0032131
-0.0259712	0.0592288
-0.00201449	-0.0155554
-0.00773711	0.0987917
-0.00320586	0.00981656
-0.0224249	-0.00814636
-0.00538052	-0.0106432
-0.00477993	0.00921034
-0.00864211	0.0104576
-0.0176816	0.0308616
-0.00505061	0.0506612
-0.0150648	0.0720212
0.00379949	-0.0170817
-0.00369325	0.0277725
-0.00315881	-0.0167342
-0.0220492	0.0263029
-0.010931	0.0761571
-0.00290406	0.0355666
0.000212081	-0.00283125
-0.00404919	0.0638495
-0.00763992	0.0464888
0.0148473	-0.0106725
0.000482007	-0.00119856
-0.00472029	0.0788787
-0.011701	0.0501174
-0.0180618	0.00266337
-0.0133115	-0.0208855
-0.00314534	-0.0182584
-0.00952512	-0.00841044
-0.0182857	0.0482877
-0.00757479	0.0705655
0.00508104	-0.00309478
0.00382385	-0.00101264
-0.025299	0.0635906
-0.00453696	0.0192653
-0.0259242	0.0995345
-0.0195044	-0.00439548
-0.00415658	0.0594995
-0.0114911	0.0898699
-0.00266024	0.0275492
-0.0167918	0.0689934
-0.000176291	-0.00837869
-0.0221083	0.0890153
-0.0128725	0.017869
-0.00439275	0.0276966
-0.00445949	-0.00321388
-0.0082477	-0.021085
-0.0123845	-0.0239447
-0.0189431	0.0655858
0.00375589	-0.00963312
-0.0044964	-0.0224868
-0.0106843	-0.0268675
-0.00307267	0.0464906
-0.0122941	0.0624438
-0.0129008	0.0657275
0.00235455	-0.00432048
-0.0113094	0.00773385
-0.00647234	0.0354745
-0.00764189	0.0888058
-0.000773666	0.000141776
0.00362588	-0.00745807
-0.00449208	0.00235129
0.00120966	-0.00178785
-0.0230263	0.0638463
-0.0201309	0.100445
-0.0119921	0.0489566
-0.0177984	0.00493838
-0.0210074	-0.025029
-0.00969534	-0.0165881
-0.0404407	0.0800116
-0.0222683	0.090485
-0.00607325	-0.00745281
0.000502117	-0.00986175
-0.00610768	-0.0100429
-0.00191399	-0.00262327
-0.00352412	0.00364595
-0.0144937	-0.0265429
-0.00407318	0.0181383
-0.0105743	0.0405903
-0.0120387	0.0158253
-0.00345063	0.056718
-0.00856034	0.0745253
-0.00392554	0.0558977
-0.0154873	-0.0300854
0.00126221	-0.0121277
-0.00485622	0.00944087
-0.000111547	-0.00549155
-0.0077557	0.097828
-0.00490194	0.105778
-0.0132971	0.0131598
-0.0170086	0.0722993
-0.00519853	0.0202925
-0.00403842	-0.000224774
-0.0179718	0.0637021
-0.00859541	0.0596641
-0.00369633	0.0294871
-0.012905	0.0278702
-0.0127659	0.0994463
-0.00699715	0.0840723
-0.016568	0.0179704
-0.000443929	0.00105215
-0.006706	0.0257196
-0.017557	0.0915503
-0.0153404	0.0157447
-0.0114787	0.0864732
-0.015395	0.031102
-0.0110761	0.0352319
-0.0184226	-0.0143845
-0.0191412	0.0379962
-0.0196448	0.0584459
-0.0120346	-0.00355542
0.008729	-0.00395033
-0.00527643	0.0340109
0.00089663	-0.0076335
-0.0126517	-0.00937831
-0.00108645	-0.000355336
0.00184097	-0.00678761
