MA MC MH la2 la3 la4 la5 laL m22Squared 
208.396 341.166 340.213 -383.781 419.986 -1.21645 1.19499 419.965 2.51831e+07 
310.301 293.391 388.917 -28.4058 -456.462 1.24574 0.908349 -454.308 -2.77954e+07 
446.913 450.635 502.199 -348.63 8.24807 0.756679 0.86708 9.87183 92996.4 
508.749 497.175 798.522 270.894 262.141 6.64449 6.2597 275.045 1.53693e+07 
145.912 989.69 988.599 105.492 209.126 -15.8694 15.7981 209.054 1.06965e+07 
436.8 446.2 520.713 383.947 -292.167 1.05341 1.32772 -289.786 -1.8079e+07 
172.522 742.014 733.759 340.475 353.027 -8.80764 8.40503 352.624 2.02626e+07 
333.941 320.744 881.692 -351.768 387.621 11.2887 11.0031 409.912 2.32515e+07 
882.476 906.402 759.163 313.924 -390.168 -4.75966 -3.34515 -398.273 -2.52545e+07 
350.598 69.9408 110.097 -438.452 457.862 2.06981 -1.83087 458.101 2.76982e+07 
194.974 393.418 388.04 416.593 -30.4819 -1.99889 1.86001 -30.6208 -2.1542e+06 
946.166 968.356 948.125 489.296 -55.5682 -1.3427 0.0613138 -56.8496 -5.23819e+06 
411.098 513.203 464.25 -308.161 -358.516 -2.35019 0.768827 -360.097 -2.22227e+07 
476.645 502 440.408 97.1551 407 -1.3692 -0.54913 405.082 2.4126e+07 
589.13 576.932 565.207 143.588 -32.641 0.0137564 -0.456324 -33.0836 -2.641e+06 
499.192 488.865 843.157 -238.241 -392.771 7.96695 7.62974 -377.175 -2.42469e+07 
228.41 37.9977 74.152 -331.889 417.819 0.905245 -0.771241 417.953 2.52818e+07 
786.406 842.199 772.691 326.517 -57.6921 -3.35632 -0.353331 -61.4017 -4.90989e+06 
552.434 546.251 456.818 -185.735 254.652 -1.3701 -1.59464 251.687 1.48137e+07 
513.884 532.932 347.515 -220.317 14.8298 -3.02713 -2.36814 9.43453 329406 
314.438 293.213 255.211 209.363 -6.79174 -0.131263 -0.557516 -7.48052 -582957 
250.837 196.211 188.042 -309.079 160.706 0.351674 -0.455403 160.603 9.64832e+06 
588.275 682.452 658.052 31.3755 181.102 -2.51806 1.43706 180.021 1.00281e+07 
667.046 703.383 637.257 208.455 -213.668 -2.28779 -0.64204 -216.598 -1.39198e+07 
247.038 416.538 387.892 478.252 -498.831 -2.23941 1.47783 -499.593 -3.05343e+07 
331.278 371.964 283.088 -13.1596 80.9972 -1.43484 -0.48923 79.0731 4.62491e+06 
97.7262 54.3651 155.33 -261.243 389.78 0.458833 0.240879 390.48 2.3582e+07 
398.493 399.251 610.791 271.698 -341.085 3.52073 3.5407 -334.023 -2.09599e+07 
874.483 348.458 365.214 223.114 -44.5086 10.8278 -10.4326 -44.1134 -2.93633e+06 
234.345 234.533 496.577 -315.286 -388.294 3.16436 3.16728 -381.962 -2.3608e+07 
90.6855 75.5315 925.415 -24.5824 47.8616 14.0989 14.0156 75.9761 2.88498e+06 
912.447 908.73 879.032 -63.5501 490.923 -0.765516 -0.98921 489.168 2.80571e+07 
218.498 379.948 341.513 -30.1597 -119.555 -2.05482 1.13837 -120.471 -7.5237e+06 
910.075 957.112 961.585 21.5801 132.012 -1.30948 1.59313 132.296 6.15673e+06 
551.456 563.968 538.191 -78.1527 139.674 -0.700082 -0.238849 138.735 7.8164e+06 
482.445 464.906 453.918 -479.675 205.814 0.107733 -0.441397 205.48 1.20228e+07 
563.989 530.292 687.588 120.552 -179.786 3.77489 2.55623 -173.455 -1.14424e+07 
738.889 687.898 671.454 166.789 -97.7853 0.832829 -1.57159 -98.5241 -6.86399e+06 
686.697 691.498 82.9368 243.49 -424.857 -7.8972 -7.67853 -440.433 -2.6667e+07 
772.22 800.625 723.891 373.723 -49.483 -2.67135 -1.19482 -53.3492 -4.27651e+06 
694.248 653.217 826.14 -153.746 -135.446 5.14081 3.31363 -126.991 -9.05002e+06 
193.743 532.783 519.636 145.262 135.217 -4.299 3.84172 134.76 7.6151e+06 
643.177 377.018 377.31 -155.2 -136.775 4.49061 -4.48333 -136.767 -8.56134e+06 
348.423 558.411 535.034 -45.5245 314.399 -3.56906 2.72427 313.554 1.84025e+07 
632.894 617.791 536.043 489.431 -158.995 -1.24651 -1.87081 -162.112 -1.03851e+07 
781.013 592.494 623.072 -45.215 376.591 4.89296 -3.66453 377.819 2.20877e+07 
197.195 460.535 450.949 -314.883 -300.331 -3.00656 2.71778 -300.62 -1.8599e+07 
955.412 616.74 616.695 -482.784 -5.44498 8.79747 -8.79931 -5.44681 -1.09024e+06 
83.2467 73.1104 835.654 151.374 236.416 11.4772 11.4249 259.318 1.42963e+07 
781.114 785.894 688.941 -431.911 -366.355 -2.48665 -2.23906 -371.081 -2.34056e+07 
168.326 300.252 277.588 -261.112 -330.196 -1.23791 0.805099 -330.628 -2.01624e+07 
353.776 376.045 425.666 56.8768 -11.178 0.388813 0.925938 -9.86324 -959267 
910.391 42.288 60.1231 437.424 334.419 13.6964 -13.636 334.479 2.02341e+07 
59.0939 488.691 479.087 -95.6704 4.79658 -4.04227 3.73508 4.48939 -187368 
101.587 15.8456 105.045 -263.226 -370.732 0.344572 0.0118078 -370.376 -2.24357e+07 
228.362 125.326 157.262 -249.622 310.297 0.751326 -0.453068 310.595 1.87465e+07 
59.5101 141.486 63.5623 404.099 -305.818 -0.536304 0.00824107 -306.346 -1.85469e+07 
714.398 695.803 930.468 -211.516 3.10222 6.73955 5.87291 15.7147 -780550 
638.498 631.704 949.675 -458.37 -252.711 8.45166 8.16649 -236.093 -1.60912e+07 
525.239 535.336 275.236 -102.764 62.7762 -3.66083 -3.30691 55.8085 3.2258e+06 
882.068 888.041 43.004 69.3311 389.024 -13.1757 -12.8263 363.022 2.19649e+07 
511.809 443.944 532.474 -316.355 -382.397 2.50025 0.356608 -379.54 -2.35353e+07 
213.754 110.27 124.276 303.752 -102.57 0.608372 -0.499805 -102.461 -6.23144e+06 
127.364 436.733 417.868 208.91 -314.569 -3.15019 2.61736 -315.101 -1.94179e+07 
571.36 556.011 799.224 -384.563 -137.148 5.73264 5.16074 -126.254 -8.91793e+06 
826.903 91.2792 103.326 345.524 214.801 11.2 -11.1225 214.879 1.29822e+07 
501.999 485.584 854.699 -457.677 -185.932 8.4429 7.90711 -169.582 -1.17234e+07 
645.857 352.609 364.962 410.544 -250.475 4.98483 -4.69188 -250.182 -1.54064e+07 
299.215 338.601 190.662 376.571 -413.022 -1.70895 -0.878738 -415.61 -2.52237e+07 
75.4411 65.8457 724.098 -294.851 60.7716 8.61488 8.57008 77.9566 3.66898e+06 
184.735 608.173 610.421 -373.942 423.318 -5.50281 5.59334 423.408 2.48777e+07 
605.818 605.126 911.707 -87.8287 3.87346 7.69831 7.6706 19.2424 -497948 
39.0908 587.278 591.416 -312.177 -75.5071 -5.59339 5.7546 -75.3459 -5.25918e+06 
331.031 80.6956 109.487 482.353 -154.292 1.79366 -1.6127 -154.111 -9.35016e+06 
595.397 565.923 677.801 -71.9245 422.246 2.86492 1.7337 426.844 2.49121e+07 
502.539 498.932 547.69 -337.654 -242.166 0.902947 0.783567 -240.479 -1.51528e+07 
828.639 840.58 752.541 215.689 284.708 -2.64706 -1.98833 280.073 1.58162e+07 
471.785 50.4916 70.3264 -416.826 -338.008 3.67552 -3.59632 -337.929 -2.046e+07 
177.393 462.564 454.647 447.292 -429.884 -3.13566 2.8957 -430.124 -2.64428e+07 
881.551 734.966 770.14 237.849 -275.755 4.79041 -3.04078 -274.005 -1.77679e+07 
889.353 851.7 920.655 84.8406 -398.46 3.10279 0.936231 -394.421 -2.5564e+07 
50.9784 16.0975 795.029 306.974 -320.135 10.4791 10.4017 -299.254 -1.93738e+07 
151.158 103.907 228.101 -56.4918 254.922 0.880525 0.48221 256.284 1.54052e+07 
639.887 641.443 520.352 -457.244 -445.152 -2.35766 -2.29176 -449.802 -2.77617e+07 
944.766 957.243 928.102 141.168 12.522 -1.30001 -0.515735 10.7063 -1.07484e+06 
640.879 633.975 989.2 -476.905 -373.162 9.67339 9.3825 -354.106 -2.33861e+07 
803.354 937.851 946.544 -352.947 -107.558 -3.59916 4.14052 -107.017 -8.26812e+06 
741.074 655.413 736.144 344.537 -332.007 3.83314 -0.120344 -328.294 -2.09509e+07 
845.751 734.517 727.538 -210.684 -250.407 2.73605 -3.07327 -250.744 -1.62326e+07 
228.975 498.79 500.386 -91.2597 76.9504 -3.21843 3.27114 77.0031 4.15915e+06 
237.968 191.524 226.742 -309.554 104.363 0.57304 -0.0862088 104.85 6.2423e+06 
471.255 468.76 844.078 402.304 -233.493 8.18091 8.10341 -217.209 -1.45695e+07 
390.593 762.294 765.279 -324.506 393.069 -7.00591 7.15659 393.219 2.26248e+07 
723.459 666.66 728.329 150.386 -157.482 2.72628 0.116832 -154.638 -1.0419e+07 
597.902 994.341 996.703 5.47573 -331.101 -10.353 10.5085 -330.946 -2.20144e+07 
826.308 643.395 676.01 -226.944 -398.361 5.15336 -3.73118 -396.939 -2.49351e+07 
344.1 331.856 204.817 -151.767 -287.707 -0.98985 -1.26337 -289.96 -1.76311e+07 
621.034 804.07 807.643 357.212 162.26 -4.21518 4.40551 162.45 8.52627e+06 
336.719 378.163 316.757 -18.6254 421.937 -1.19471 -0.215553 420.527 2.5248e+07 
442.505 477.483 314.351 459.888 -187.676 -2.66626 -1.60279 -191.945 -1.18134e+07 
643.284 621.233 865.246 -204.615 445.205 6.45457 5.53304 457.193 2.61702e+07 
173.876 129.207 219.799 -79.6881 -429.95 0.74617 0.298739 -428.905 -2.60522e+07 
375.776 328.013 366.185 379.718 -375.147 0.993361 -0.117587 -374.271 -2.29176e+07 
494.263 242.538 272.083 -238.168 104.113 3.31607 -2.81358 104.616 6.18287e+06 
904.541 906.659 211.343 454.8 -404.45 -12.909 -12.7822 -430.142 -2.61198e+07 
804.598 817.422 831.632 465.688 310.402 0.0435137 0.730965 311.177 1.74479e+07 
997.518 998.286 906.649 -252.912 324.547 -2.90987 -2.85922 318.778 1.76472e+07 
158.056 241.791 172.778 280.854 -271.63 -1.02604 0.0804859 -272.576 -1.65549e+07 
347.18 372.854 135.058 -117.26 -145.443 -2.3013 -1.69035 -149.435 -9.07969e+06 
941.867 521.236 540.253 429.474 372.774 10.5032 -9.83606 373.441 2.20154e+07 
896.29 895.818 449.967 -421.046 -114.637 -9.90108 -9.92902 -134.467 -8.54234e+06 
429.54 645.928 640.691 273.963 -385.926 -3.9569 3.73423 -386.149 -2.41892e+07 
892.609 932.554 799.316 157.046 412.174 -5.01784 -2.60832 404.548 2.32038e+07 
168.129 88.5777 178.21 -337.549 -209.78 0.732602 0.0576959 -208.99 -1.27108e+07 
415.067 352.409 372.201 -174.371 -403.306 1.03162 -0.557662 -402.832 -2.46548e+07 
650.357 671.187 585.041 184.441 246.962 -2.24317 -1.33339 243.385 1.40442e+07 
755.976 756.122 730.926 206.995 -493.266 -0.622778 -0.615478 -494.505 -3.0994e+07 
270.752 261.284 234.946 -114.119 57.508 -0.132729 -0.299206 57.0761 3.34362e+06 
534.555 796.03 788.764 -63.1272 -23.4814 -5.9394 5.55885 -23.862 -2.68833e+06 
954.477 911.88 959.145 -181.281 -58.6704 2.77505 0.147631 -55.7477 -5.21355e+06 
254.144 21.6587 71.0069 469.723 71.6949 1.13512 -0.983988 71.846 4.33775e+06 
166.937 140.732 550.866 224.54 444.488 4.82038 4.55392 453.862 2.6859e+07 
283.192 329.264 257.669 -488.013 -458.6 -1.16065 -0.228111 -459.989 -2.79695e+07 
387.497 248.01 295.662 19.9927 412.193 1.89293 -1.03672 413.049 2.48213e+07 
665.954 709.356 610.543 198.427 129.561 -3.14152 -1.16881 125.251 6.83415e+06 
384.658 403.699 239.618 -6.85983 160.113 -1.99231 -1.49622 156.624 9.36342e+06 
998.886 875.894 926.391 -242.328 -153.988 5.31418 -2.3064 -150.98 -1.08531e+07 
58.3687 30.2194 618.321 -473.721 13.3761 6.34381 6.26139 25.9813 807641 
540.81 554.692 105.984 350.176 380.246 -5.15002 -4.64741 370.449 2.23956e+07 
9.74983 137.862 110.777 244.759 253.292 -0.423776 0.201209 253.069 1.52902e+07 
920.946 952.659 776.439 115.533 -201.123 -6.01691 -4.05322 -211.193 -1.39863e+07 
351.895 363.277 289.957 492.93 258.083 -0.925962 -0.656933 256.5 1.53542e+07 
192.991 171.759 167.251 -364.22 -172.816 0.102714 -0.153227 -172.866 -1.05171e+07 
894.459 811.294 876.922 336.983 -203.023 4.17498 -0.513343 -199.362 -1.36026e+07 
829.442 821.023 965.56 -421.65 172.167 4.49668 4.03748 180.701 9.0707e+06 
412.473 296.421 310.694 69.7962 279.109 1.50264 -1.21626 279.395 1.67148e+07 
258.283 238.592 440.924 -486.847 256.211 2.4336 2.11025 260.755 1.5391e+07 
485.613 389.526 380.759 -161.898 470.794 1.27796 -1.50113 470.57 2.81871e+07 
704.402 701.665 87.7803 294.424 -356.803 -7.94465 -8.07187 -372.82 -2.2577e+07 
242.019 423.465 421.285 -199.697 80.458 -2.02577 1.9649 80.3971 4.51035e+06 
460.085 765.774 752.449 452.821 -396.785 -6.52654 5.85797 -397.454 -2.51847e+07 
759.004 852.884 817.99 -25.9954 -110.254 -3.464 1.53713 -112.181 -8.12694e+06 
812.934 430.627 435.518 276.843 -372.725 7.92614 -7.78613 -372.585 -2.29267e+07 
320.407 592.492 598.076 90.0602 110.347 -3.99464 4.21432 110.567 5.97568e+06 
461.891 491.473 444.485 -494.71 -323.037 -1.19277 -0.260706 -324.49 -2.0032e+07 
548.799 384.627 413.59 -195.954 158.906 2.91429 -2.15023 159.67 9.32049e+06 
238.612 145.429 163.418 81.5595 -457.755 0.683156 -0.499542 -457.571 -2.77438e+07 
36.1642 173.919 180.713 -121.275 -381.928 -0.438403 0.518033 -381.849 -2.31733e+07 
506.226 510.93 598.414 -400.381 368.251 1.52463 1.68277 371.458 2.1763e+07 
381.783 188.464 192.269 353.768 -459.706 1.8456 -1.79772 -459.658 -2.78906e+07 
924.9 931.905 284.832 113.967 302.613 -13.225 -12.7951 276.592 1.6576e+07 
446.281 445.953 295.78 -29.2218 503.049 -1.83581 -1.84548 499.368 3.00448e+07 
286.967 385.997 328.716 436.824 -462.195 -1.77776 0.424748 -463.548 -2.82682e+07 
866.473 783.528 839.166 52.8631 -290.629 3.75345 -0.769625 -287.645 -1.88155e+07 
542.964 753.813 728.626 -356.227 114.871 -5.13522 3.90123 113.637 5.81504e+06 
689.731 507.108 546.061 -499.843 -7.3284 4.28967 -2.93387 -5.9726 -957803 
146.127 221.291 172.629 337.328 204.657 -0.773116 0.139592 204.024 1.22871e+07 
674.454 938.98 923.751 398.93 125.236 -7.52135 6.58382 124.299 5.81542e+06 
311.653 418.184 396.298 71.6756 216.337 -1.57935 0.990228 215.747 1.27421e+07 
630.426 920.833 907.094 -90.9626 -155.975 -7.85925 7.02925 -156.805 -1.11349e+07 
957.707 576.629 592.609 -152.891 324.947 9.97069 -9.3532 325.565 1.89995e+07 
483.037 488.014 369.658 -24.1677 273.841 -1.75728 -1.59755 270.486 1.60955e+07 
558.205 590.606 502.037 39.884 160.59 -2.21423 -0.984059 157.392 9.02065e+06 
177.263 70.5161 74.6523 -290.539 274.815 0.446991 -0.427147 274.835 1.66207e+07 
256.543 212.699 250.95 -273.452 -224.591 0.633034 -0.0469011 -224.005 -1.36818e+07 
190.021 165.472 568.943 -62.203 -372.29 5.0407 4.75228 -362.497 -2.25842e+07 
554.65 548.848 277.445 57.9186 1.23666 -3.59995 -3.81157 -6.17487 -527630 
679.879 677.653 733.774 482.188 -122.649 1.35884 1.25898 -120.032 -8.34067e+06 
846.133 205.924 212.998 -378.2 -45.3044 11.1789 -11.0809 -45.2065 -2.82645e+06 
662.38 666.436 560.861 -148.011 51.123 -2.23021 -2.05205 46.8407 2.20548e+06 
435.027 435.498 4.09046 -344.04 -473.31 -3.14054 -3.12697 -479.578 -2.90222e+07 
184.689 163.513 349.668 362.39 -321.675 1.70045 1.45677 -318.518 -1.952e+07 
246.14 394.636 369.964 31.6198 -303.752 -1.88408 1.26063 -304.375 -1.86933e+07 
909.914 913.148 46.3369 -205.334 453.936 -13.8408 -13.6459 426.45 2.58027e+07 
337.04 334.335 258.129 267.193 -45.9614 -0.71606 -0.776077 -47.4535 -3.00496e+06 
549.158 164.15 173.071 -405.711 186.274 4.58784 -4.48842 186.374 1.12187e+07 
705.17 577.504 615.084 126.963 452.634 3.44655 -1.96537 454.115 2.67246e+07 
340.283 504.819 485.131 151.022 -407.005 -2.6198 1.97566 -407.649 -2.514e+07 
598.148 56.813 79.6359 373.073 -197.025 5.9103 -5.80738 -196.922 -1.19296e+07 
15.6713 141.293 156.04 -149.509 -329.309 -0.253375 0.398289 -329.165 -1.99684e+07 
519.223 500.061 886.972 486.619 419.913 9.19081 8.54529 437.65 2.49114e+07 
967.084 879.379 870.977 -170.593 265.637 2.43305 -2.91909 265.151 1.45287e+07 
421.289 183.245 213.946 23.126 -288.446 2.57947 -2.17647 -288.043 -1.75227e+07 
149.461 135.596 501.205 -287.207 -479.626 3.91256 3.78194 -471.932 -2.90618e+07 
282.178 274.416 309.425 -51.4784 -453.516 0.409148 0.266368 -452.841 -2.75956e+07 
174.225 164.122 584.625 411.675 -462.231 5.25924 5.14627 -451.826 -2.80263e+07 
377.167 353.997 547.434 -349.079 283.48 3.16132 2.60145 289.242 1.69044e+07 
169.408 738.186 734.925 -375.789 -72.0107 -8.60968 8.4509 -72.1695 -5.44764e+06 
521.548 419.858 476.235 -58.3949 406.207 2.41675 -0.747116 407.876 2.42295e+07 
808.291 806.784 373.44 -259.514 239.594 -8.41114 -8.4916 222.691 1.31975e+07 
207.902 164.18 268.703 314.458 -246.267 1.0165 0.478842 -244.772 -1.4957e+07 
90.2372 82.6541 584.484 -253.967 116.238 5.55393 5.5106 127.303 7.0206e+06 
562.036 564.806 786.065 -390.462 -115.46 4.88751 4.99064 -105.582 -7.62517e+06 
194.374 143.685 198.164 125.66 82.5663 0.59091 0.0245876 83.1818 4.95529e+06 
29.8106 227.185 225.855 -152.766 467.754 -0.848158 0.828238 467.734 2.82034e+07 
977.749 321.065 334.176 -245.298 446.365 14.2359 -13.952 446.649 2.68061e+07 
194.888 480.098 459.052 320.818 -383.352 -3.50779 2.85458 -384.005 -2.36599e+07 
78.6684 164.907 112.262 338.734 -376.884 -0.588224 0.10599 -377.366 -2.28619e+07 
754.177 739.195 687.77 -188.233 40.9389 -0.842865 -1.58234 38.5137 1.38464e+06 
262.188 490.873 479.173 -86.5067 -149.249 -3.03332 2.65821 -149.624 -9.51385e+06 
403.7 402.108 702.78 -220.101 -206.068 5.51082 5.4684 -195.089 -1.27938e+07 
783.857 788.346 110.347 370.455 -314.768 -10.1853 -9.95201 -334.905 -2.02915e+07 
862.337 885.288 719.912 342.306 46.8968 -5.04942 -3.72386 38.1236 1.27054e+06 
96.9487 415.21 421.018 46.3456 -214.531 -2.61325 2.77376 -214.37 -1.33273e+07 
891.577 901.944 992.537 -374.748 -368.538 2.52881 3.1433 -362.866 -2.39294e+07 
201.291 269.028 226.335 -81.6756 496.688 -0.875904 0.176973 495.989 2.99128e+07 
720.219 710.718 772.01 417.922 -0.210048 1.72639 1.27707 2.79342 -1.02295e+06 
650.654 673.132 427.663 420.647 152.81 -4.95683 -3.97342 143.88 8.34122e+06 
726.248 663.741 714.643 -479.75 -140.884 2.59513 -0.2763 -138.565 -9.40682e+06 
181.537 154.39 406.72 -401.479 -293.091 2.49032 2.18894 -288.412 -1.77844e+07 
92.9695 80.6975 646.057 -404.57 -431.713 6.82478 6.75434 -418.134 -2.61386e+07 
221.947 267.424 204.393 163.358 228.241 -0.859176 -0.123669 227.258 1.36692e+07 
53.53 17.1347 929.078 -400.389 -264.317 14.3014 14.2164 -235.8 -1.5996e+07 
481.818 487.572 442.078 223.155 -96.6482 -0.791064 -0.606712 -98.046 -6.32422e+06 
367.297 337.631 316.257 -375.908 -469.007 0.114609 -0.57652 -469.469 -2.86104e+07 
750.51 812.078 764.45 9.24209 417.808 -2.83052 0.34896 415.327 2.39651e+07 
697.856 697.626 515.007 -490.982 -89.1503 -3.65405 -3.66466 -96.469 -6.36838e+06 
300.323 255.862 336.361 422.908 -90.4766 1.19642 0.379152 -88.901 -5.60621e+06 
400.16 395.054 518.754 -135.869 350.98 1.93499 1.80082 354.716 2.09278e+07 
353.948 338.452 767.369 -422.18 405.268 8.015 7.66039 420.944 2.42961e+07 
579.387 759.521 762.067 23.0262 81.2514 -3.92142 4.04945 81.3794 3.76327e+06 
970.692 546.175 557.88 101.202 -308.585 10.8543 -10.4272 -308.157 -1.92709e+07 
364.053 334.153 532.438 41.1937 -488.252 3.18443 2.49448 -482.573 -2.97704e+07 
648.127 653.31 221.141 -491.168 287.931 -6.35627 -6.13334 275.441 1.65708e+07 
833.065 837.4 473.94 -257.472 423.914 -7.99558 -7.75626 408.163 2.42511e+07 
274.722 272.435 277.484 66.632 410.928 0.066575 0.0252042 411.019 2.47193e+07 
80.2477 149.165 112.39 80.2644 -128.143 -0.420208 0.102318 -128.461 -7.79922e+06 
31.3043 943.382 943.031 -477.854 459.869 -14.7011 14.6792 459.848 2.60495e+07 
685.212 849.357 847.129 340.471 165.371 -4.22485 4.09994 165.246 8.56477e+06 
545.458 534.873 952.037 476.873 -66.9696 10.4389 10.061 -46.4697 -4.62491e+06 
907.653 820.59 899.096 -200.669 -196.532 4.7173 -0.255458 -192.07 -1.32401e+07 
33.2466 647.855 642.212 -250.572 -69.9962 -7.03765 6.79705 -70.2368 -5.07532e+06 
468.473 632.556 609.548 -464.219 201.25 -3.45756 2.51308 200.306 1.13786e+07 
395.839 394.596 341.091 -296.031 216.296 -0.634218 -0.666684 214.995 1.27779e+07 
359.056 353.114 363.021 -477.611 277.237 0.187164 0.0473092 277.472 1.65279e+07 
692.067 720.446 524.267 -22.1459 213.979 -4.69749 -3.37267 205.909 1.19111e+07 
457.323 511.178 420.898 162.842 -180.251 -2.25241 -0.528601 -183.032 -1.14307e+07 
518.559 526.28 643.294 386.248 226.683 2.12818 2.3948 231.206 1.3164e+07 
59.2824 204.776 172.74 -137.265 -83.2115 -0.834706 0.435003 -83.6112 -5.11949e+06 
575.861 450.917 466.834 -378.566 378.473 2.36134 -1.87855 378.955 2.2497e+07 
279.406 853.38 853.517 -267.866 39.7576 -10.7402 10.748 39.7654 949459 
887.877 727.616 739.587 -206.581 227.588 4.56844 -3.98798 228.168 1.27139e+07 
437.761 459.237 381.459 -367.242 -341.582 -1.39881 -0.762172 -343.743 -2.1093e+07 
265.655 298.046 239.548 128.077 -73.7933 -0.821388 -0.217945 -74.8326 -4.64334e+06 
984.904 994.176 466.592 -170.602 -41.407 -13.0384 -12.4319 -66.8773 -4.48256e+06 
528.309 537.823 218.222 -476.692 -165.166 -4.16048 -3.82526 -173.152 -1.05737e+07 
568.326 582.44 340.531 260.25 -67.7835 -3.9579 -3.42112 -75.1625 -4.78046e+06 
321.771 319.353 582.751 163.705 -452.715 3.95205 3.90083 -444.862 -2.76005e+07 
686.873 600.696 650.487 221.039 476.848 2.86298 -0.804108 478.907 2.81352e+07 
799.112 822.524 838.04 444.218 -15.9882 -0.201635 1.05311 -15.1368 -2.32064e+06 
679.73 607.888 658.209 459.008 -12.5749 2.58138 -0.475804 -10.4693 -1.50004e+06 
922.209 861.495 951.452 109.735 156.365 4.48447 0.905413 161.755 7.97822e+06 
88.7678 64.6091 702.095 217.773 -237.531 8.13783 8.01537 -221.377 -1.43828e+07 
382.435 334.341 425.749 -396.466 -72.4584 1.71774 0.578451 -70.1622 -4.60846e+06 
387.672 324.795 314.304 349.423 -335.522 0.629463 -0.851056 -335.744 -2.05154e+07 
58.6513 20.4189 94.2287 -251.08 -215.292 0.189787 0.0898781 -215.013 -1.30295e+07 
596.025 597.647 241.409 -141.082 -484.794 -4.97124 -4.90726 -494.673 -3.00522e+07 
137.729 123.264 253.671 439.098 384.5 0.874646 0.749876 386.124 2.3238e+07 
869.303 940.256 937.725 111.121 149.068 -2.20018 2.04311 148.911 7.25284e+06 
1.79028 260.568 264.225 -151.079 127.494 -1.09018 1.1536 127.558 7.57964e+06 
941.076 973.309 945.053 160.25 73.4209 -1.91536 0.123941 71.6295 2.54848e+06 
61.8034 105.186 104.459 338.708 232.741 -0.122231 0.117191 232.736 1.40624e+07 
515.374 554.54 417.108 -268.387 457.052 -2.89905 -1.51417 452.638 2.70439e+07 
550.601 445.448 484.718 -332.309 -309.6 2.33436 -1.12715 -308.392 -1.91326e+07 
737.36 730.265 970.713 -232.669 -415.357 6.93057 6.58644 -401.84 -2.62023e+07 
133.553 238.937 191.224 128.643 226.834 -0.987815 0.309508 226.156 1.36129e+07 
638.907 631.25 487.641 -480.04 -472.994 -2.4945 -2.81593 -478.304 -2.94206e+07 
335.713 334.854 63.0403 282.151 407.086 -1.77767 -1.7967 403.512 2.4411e+07 
372.46 215.944 253.093 371.616 400.811 1.80975 -1.23389 401.387 2.41622e+07 
615.426 665.271 610.326 -236.511 154.573 -2.21304 -0.103295 152.257 8.46897e+06 
431.629 197.992 219.499 359.023 79.5272 2.57918 -2.28244 79.824 4.73427e+06 
771.365 769.047 156.946 31.7329 168.261 -9.30713 -9.42515 149.529 8.99963e+06 
244.298 55.3619 92.0787 394.702 -352.731 1.02502 -0.846105 -352.552 -2.1352e+07 
845.912 538.877 543.412 75.3368 417.986 7.10702 -6.94479 418.149 2.47141e+07 
310.457 259.112 340.836 293.672 -250.294 1.29346 0.326947 -248.674 -1.52811e+07 
79.1329 46.0068 598.099 -107.03 312.598 5.94474 5.80774 324.35 1.89129e+07 
720.391 713.105 834.349 -122.506 473.513 3.27291 2.92776 479.713 2.76381e+07 
335.202 338.21 298.112 250.319 349.278 -0.455106 -0.388152 348.435 2.09081e+07 
842.544 752.63 801.487 171.704 265.045 3.62482 -1.11539 267.554 1.49065e+07 
942.431 847.467 838.47 260.365 -0.387681 2.55814 -3.05943 -0.88897 -1.45986e+06 
922.201 923.32 816.709 10.7238 56.2236 -3.09954 -3.03128 50.0928 1.69739e+06 
732.311 619.65 661.406 -276.143 486.266 3.40082 -1.63296 488.034 2.8659e+07 
966.35 888.057 917.639 -440.954 12.2449 3.28179 -1.51646 14.0102 -836281 
360.541 114.203 135.006 -141.165 37.1194 2.01817 -1.84684 37.2908 2.22023e+06 
65.6188 16.1692 382.054 -91.6054 -65.3266 2.47452 2.34086 -60.5113 -3.95383e+06 
202.947 137.754 252.712 292.224 93.5969 1.10877 0.374709 95.0804 5.62616e+06 
801.649 815.84 590.285 -214.671 -426.58 -5.62024 -4.86161 -437.062 -2.71461e+07 
693.861 709.105 553.751 48.8706 160.998 -3.59536 -2.88853 154.515 8.73732e+06 
920.711 740.122 738.413 219.024 -271.729 4.91442 -4.99794 -271.812 -1.75395e+07 
689.693 647.355 803.384 -480.569 312.674 4.67587 2.80503 320.155 1.80836e+07 
677.705 612.065 644.974 -498.412 -260.917 2.08255 -0.715383 -259.549 -1.65389e+07 
200.724 191.904 606.688 -483.001 48.6778 5.53087 5.41642 59.6251 2.87213e+06 
264.768 214.368 223.446 -287.796 176.957 0.464718 -0.33337 177.089 1.06168e+07 
696.954 705.683 473.741 -227.302 125.046 -4.72276 -4.3181 116.005 6.57129e+06 
614.729 551.225 648.241 -326.725 -132.298 3.14643 0.699399 -128.452 -8.61384e+06 
250.606 327.512 336.092 -452.787 471.301 -0.640597 0.828787 471.489 2.83067e+07 
367.415 70.948 96.9806 -494.634 -367.991 2.21977 -2.07529 -367.846 -2.22794e+07 
102.067 86.5852 259.57 441.272 -141.419 1.03774 0.94122 -139.44 -8.57311e+06 
578.196 560.909 911.142 108.586 295.658 8.84478 8.19401 312.697 1.72628e+07 
