MA		MC		MH		la2		la3		la4		la5		laL		m22Squared		
854.311		846.332		852.976		194.127		65.2381		0.410786		-0.0376498		65.6113		2.51539e+06		
859.877		639.55		637.826		444.114		50.0332		5.42274		-5.4955		49.9604		2.20976e+06		
502.122		746.383		730.89		-55.9791		-418.026		-5.41753		4.66115		-418.782		-2.64114e+07		
644.095		831.432		834.036		-92.9147		-498.574		-4.49605		4.6394		-498.431		-3.15543e+07		
707.147		707.47		225.728		-364.396		-283.82		-7.43631		-7.42125		-298.677		-1.81767e+07		
263.475		961.383		962.551		-432.02		-141.491		-14.0887		14.1629		-141.416		-1.0411e+07		
813.709		549.155		556.125		271.844		182.931		6.08522		-5.83064		183.185		1.04671e+07		
302.665		60.231		98.8719		72.5773		-171.23		1.5554		-1.35222		-171.026		-1.03694e+07		
523.016		653.233		661.6		171.481		440.943		-2.34924		2.71282		441.307		2.58307e+07		
579.893		633.607		593.004		-172.213		-332.328		-1.90007		0.254117		-333.973		-2.0914e+07		
348.496		556.611		551.671		-308.621		-176.137		-3.20313		3.02221		-176.317		-1.12787e+07		
511.159		131.578		141.57		309.897		33.7911		4.07661		-3.98641		33.8813		2.01028e+06		
616.109		724.602		677.585		126.268		-431.938		-3.49304		1.31423		-434.116		-2.71892e+07		
115.457		93.407		492.05		-235.554		-83.7787		3.93273		3.78053		-76.0654		-5.0874e+06		
852.804		723.339		716.27		156.527		-85.2116		3.20378		-3.54007		-85.5479		-6.20311e+06		
17.5953		233.74		239.109		-432.722		-294.511		-0.855749		0.939642		-294.427		-1.79319e+07		
255.681		524.107		506.978		-198.475		491.541		-3.7507		3.167		490.957		2.91967e+07		
11.8089		26.8801		56.5418		-144.938		70.2432		0.0312538		0.0505243		70.325		4.24939e+06		
47.1951		362.295		360.759		460.203		21.181		-2.15051		2.11382		21.1443		1.01928e+06		
743.149		941.611		909.169		-382.376		276.212		-6.51732		4.53299		274.228		1.4942e+07		
798.061		795.514		942.06		260.115		-267.509		4.27477		4.14063		-259.094		-1.74543e+07		
385.792		520.123		525.673		-289.508		287.962		-1.91499		2.10683		288.154		1.68853e+07		
230.413		226.521		556.816		-47.6779		31.4776		4.30482		4.24605		40.0284		1.80227e+06		
351.181		334.542		643.608		478.708		162.632		5.18412		4.80705		172.623		9.61797e+06		
549.786		572.241		390.063		110.89		259.055		-3.31329		-2.48059		253.261		1.50221e+07		
867.986		58.3804		74.5646		-296.71		-127.328		12.4288		-12.3577		-127.257		-7.71221e+06		
223.659		224.078		283.533		95.0993		444.916		0.495618		0.501814		445.914		2.68241e+07		
284.082		247.003		265.153		178.696		13.1079		0.479017		-0.171803		13.4151		671218		
332.43		816.674		812.074		-268.27		-42.8049		-9.31886		9.07122		-43.0526		-3.9243e+06		
903.125		811.905		815.182		124.725		-287.757		2.67329		-2.49709		-287.581		-1.87323e+07		
389.09		662.4		658.749		-325.795		239.098		-4.82856		4.66916		238.938		1.35917e+07		
309.182		308.556		247.503		120.943		216.782		-0.554589		-0.567383		215.66		1.29283e+07		
599.708		583.24		533.562		-126.621		227.055		-0.594908		-1.2387		225.221		1.30601e+07		
56.6881		19.5822		801.183		-253.066		150.237		10.6474		10.5539		171.438		9.09096e+06		
812.672		939.238		943.83		-48.7973		211.797		-3.52116		3.80692		212.083		1.10528e+07		
139.093		151.604		51.5333		-361.429		116.948		-0.396012		-0.275813		116.276		7.03123e+06		
784.1		651.507		672.731		-467.095		239.871		3.60991		-2.68105		240.8		1.36671e+07		
749.825		559.836		573.025		315.697		109.224		4.35857		-3.86476		109.718		5.98296e+06		
285.827		259.508		490.481		56.7824		490.448		3.09967		2.62533		496.173		2.95453e+07		
689.874		655.301		687.983		-348.006		281.794		1.49398		-0.0430564		283.245		1.61942e+07		
300.592		478.88		473.322		-484.753		411.292		-2.38389		2.20896		411.117		2.44311e+07		
487.069		620.79		600.251		427.379		-171.548		-2.86243		2.03358		-172.377		-1.11522e+07		
639.982		628.667		988.005		188.358		190.687		9.83684		9.36244		209.887		1.07492e+07		
108.583		326.431		334.38		200.741		-297.395		-1.47918		1.65278		-297.221		-1.82103e+07		
689.51		499.104		515.201		-342.661		-445.977		4.00962		-3.47003		-445.437		-2.74869e+07		
453.539		415.869		450.855		-497.74		-157.569		1.04228		-0.0401063		-156.567		-9.88136e+06		
928.14		831.135		852.916		29.0509		-94.3468		3.42617		-2.21393		-93.1345		-7.09106e+06		
948.491		368.181		372.825		-104.362		321.365		12.6829		-12.5692		321.478		1.91766e+07		
135.253		252.677		264.62		-397.456		276.323		-0.650644		0.854824		276.527		1.65943e+07		
137.344		458.721		450.398		447.928		-489.039		-3.2905		3.04043		-489.289		-3.00155e+07		
31.1201		19.4071		42.029		229.629		116.366		0.0327455		0.0131861		116.412		7.04124e+06		
943.589		223.934		229.47		10.0495		238.44		13.9256		-13.8427		238.523		1.43291e+07		
576.445		582.589		430.262		-337.742		293.909		-2.66717		-2.43181		288.81		1.71074e+07		
338.375		175.768		203.225		283.428		469.874		1.55346		-1.20955		470.218		2.83731e+07		
893.78		849.433		830.93		366.65		377.713		0.763684		-1.79123		376.685		2.14146e+07		
313.915		476.178		459.62		-37.3883		-398.013		-2.37455		1.86244		-398.525		-2.45397e+07		
137.532		38.8796		126.228		-163.334		433.676		0.525896		-0.0492695		434.152		2.62413e+07		
643.69		443.042		473.981		-201.701		-185.52		4.07203		-3.13437		-184.583		-1.16195e+07		
74.1245		57.2248		33.7315		-174.227		-28.3955		0.00136982		-0.0719914		-28.4662		-1.72493e+06		
589.92		796.415		775.994		-134.844		-461.995		-5.2611		4.1999		-463.056		-2.92266e+07		
490.609		406.086		428.03		353.866		47.6825		1.5549		-0.949966		48.2874		2.55574e+06		
938.712		807.91		830.014		471.205		382.344		4.37347		-3.17694		383.541		2.18325e+07		
45.3944		57.7232		82.3398		-401.41		-298.186		0.0359666		0.0779827		-298.072		-1.80517e+07		
374.948		445.728		361.831		273.62		-208.096		-2.07943		-0.1597		-210.335		-1.29905e+07		
469.695		607.678		612.708		-142.597		324.436		-2.3551		2.55795		324.639		1.8895e+07		
503.431		48.3742		68.445		190.496		70.7216		4.1881		-4.11061		70.7991		4.27511e+06		
785.969		15.6975		53.9839		-269.316		6.81913		10.248		-10.1598		6.9073		412173		
818.605		697.395		711.64		-164.101		339.101		3.36813		-2.70479		339.765		1.95483e+07		
742.443		726.963		787.12		265.343		-496.362		1.88099		1.12924		-493.352		-3.10948e+07		
204.656		671.966		663.479		-290.598		-28.2328		-6.95661		6.58207		-28.6073		-2.61161e+06		
725.737		729.547		744.001		-362.986		164.654		0.260347		0.443592		165.358		8.8997e+06		
584.198		697.837		652.873		410.515		474.607		-3.41102		1.40388		472.6		2.77474e+07		
786.194		787.226		324.633		48.7351		-34.3986		-8.52606		-8.47238		-51.3971		-3.32112e+06		
633.311		576.937		654.966		21.384		-53.7035		2.71583		0.461001		-50.5266		-3.91563e+06		
750.982		661.467		690.397		463.333		-66.9822		2.73553		-1.44304		-65.6897		-4.92858e+06		
351.294		333.074		537.992		204.787		10.8744		3.15564		2.74353		16.7736		436199		
323.356		634.86		624.655		-418.135		151.423		-5.14475		4.72		150.998		8.3574e+06		
303.543		298.041		376.357		-1.55223		228.721		0.92746		0.818067		230.466		1.36636e+07		
571.92		604.738		486.992		-203.882		-438.12		-2.76227		-1.48608		-442.368		-2.72447e+07		
62.0463		26.5112		210.83		288.458		73.5322		0.774892		0.67089		74.978		4.44847e+06		
179.888		317.739		293.858		463.8		-315.012		-1.3749		0.892205		-315.495		-1.92652e+07		
475.479		460.41		573.242		244.36		345.806		2.16028		1.6942		349.661		2.05029e+07		
554.061		555.11		509.016		-290.928		-248.879		-0.829737		-0.791303		-250.5		-1.56774e+07		
511.935		511.256		277.767		147.775		164.673		-3.03283		-3.05576		158.585		9.4426e+06		
765.714		795.251		618.91		-219.863		-443.561		-4.88269		-3.35893		-451.803		-2.81074e+07		
359.909		772.508		775.539		-399.428		234.305		-7.6433		7.79838		234.46		1.29857e+07		
486.289		997.226		992.419		482.544		447.747		-12.6834		12.3673		447.431		2.51069e+07		
908.391		918.121		617.072		270.072		28.5972		-7.93082		-7.34347		13.3229		44693.7		
315.357		291.344		351.714		-79.0893		-295.418		0.882242		0.400772		-294.135		-1.80473e+07		
786.449		796.327		193.898		-410.994		430.086		-10.1159		-9.59921		410.371		2.47588e+07		
183.813		223.64		76.7486		431.035		-15.202		-0.997285		-0.460983		-16.6602		-1.01999e+06		
705.74		381.625		402.509		91.6104		-183.063		6.09437		-5.55316		-182.522		-1.13695e+07		
641.568		861.998		852.391		184.976		89.763		-5.74892		5.20459		89.2187		3.94601e+06		
650.308		627.431		819.538		-380.874		338.033		5.0764		4.11034		347.219		1.9669e+07		
732.912		433.798		440.58		-481.294		-277.79		5.86473		-5.66874		-277.594		-1.71871e+07		
751.233		766.857		385.93		428.674		401.409		-7.64832		-6.86447		386.896		2.31155e+07		
546.092		11.5611		61.0568		225.615		-185.265		4.98508		-4.8663		-185.147		-1.12118e+07		
568.33		653.241		668.029		-260.594		209.092		-1.39113		2.03686		209.737		1.17999e+07		
215.388		292.221		225.081		-102.212		-357.378		-1.2184		0.0705471		-358.526		-2.17979e+07		
473.518		395.008		482.578		-118.269		-168.395		2.39669		0.143132		-165.855		-1.05027e+07		
786.564		753.431		719.182		-371.674		-274.791		0.0097769		-1.67658		-276.458		-1.77646e+07		
223.615		199.65		223.698		-465.245		452.748		0.335855		0.000614249		453.084		2.73188e+07		
616.321		699.591		656.886		313.978		242.848		-2.76795		0.853461		240.933		1.37173e+07		
494.094		553.713		532.335		240.634		372.059		-1.41595		0.648617		371.291		2.19023e+07		
482.386		381.033		379.095		102.047		348.519		1.42172		-1.47041		348.47		2.08006e+07		
923.056		991.421		965.279		427.849		467.577		-3.00807		1.31752		465.886		2.63301e+07		
265.29		197.429		235.951		-494.909		-143.87		0.794756		-0.243004		-143.319		-8.78442e+06		
737.112		740.922		304.912		9.31989		123.888		-7.62813		-7.44204		108.818		6.39929e+06		
851.383		328.853		333.068		-469.398		403.141		10.237		-10.1447		403.234		2.41802e+07		
151.304		168.801		204.23		312.968		265.631		0.125838		0.310939		266.067		1.60179e+07		
454.686		512.487		434.332		469.732		488.516		-2.14658		-0.29902		486.07		2.90377e+07		
91.7041		78.5807		828.3		-55.6509		-114.831		11.2721		11.1982		-92.3603		-6.96144e+06		
362.73		217.151		221.753		1.91154		-430.554		1.42835		-1.3616		-430.487		-2.61497e+07		
194.633		176.543		892.155		-314.126		-285.431		12.7485		12.5266		-260.156		-1.73355e+07		
753.603		734.369		970.885		-260.847		-315.897		7.1376		6.19175		-302.568		-2.01954e+07		
279.098		923.437		917.554		243.764		-266.451		-12.9828		12.6249		-266.809		-1.783e+07		
150.894		136.766		384.259		-387.03		241.687		2.198		2.06369		245.949		1.45885e+07		
595.098		578.548		932.752		298.923		429.748		9.16669		8.52478		447.439		2.53372e+07		
109.282		119.937		19.3651		-190.426		-21.1228		-0.271865		-0.19115		-21.5859		-1.30704e+06		
120.163		18.9874		76.5624		11.4261		-56.3693		0.323551		-0.141738		-56.1874		-3.41196e+06		
56.459		116.246		60.8154		-174.715		129.208		-0.332803		0.00844242		128.884		7.79213e+06		
883.42		883.484		359.633		-270.723		-5.82143		-10.7628		-10.7591		-27.3433		-1.91338e+06		
30.7029		77.0826		8.92808		-147.672		294.898		-0.179475		-0.0142599		294.704		1.78341e+07		
699.072		724.978		751.503		-431.058		-90.1876		0.0375688		1.25678		-88.8932		-6.50898e+06		
884.404		579.077		582.249		-39.1698		-291.521		7.44471		-7.32295		-291.4		-1.83124e+07		
250.877		73.7075		123.454		177.417		199.769		1.11235		-0.788197		200.093		1.20784e+07		
358.68		359.237		739.946		331.428		-161.004		6.90842		6.92163		-147.174		-1.00014e+07		
97.952		706.292		697.815		-319.769		435.959		-8.28139		7.88802		435.565		2.53848e+07		
752.775		662.591		722.006		203.653		392.636		3.46868		-0.749834		395.355		2.28827e+07		
208.149		508.934		511.927		-62.58		215.29		-3.51368		3.61463		215.391		1.25105e+07		
242.465		231.708		7.43342		-181.009		-219.015		-0.801978		-0.970552		-220.788		-1.33613e+07		
124.231		104.51		664.87		-15.3268		-502.276		7.19877		7.04968		-488.027		-3.04176e+07		
292.178		216.693		291.332		180.728		264.253		1.26134		-0.00815312		265.506		1.58976e+07		
586.311		610.117		530.77		240.773		170.975		-1.96659		-1.02525		167.984		9.60226e+06		
444.677		475.367		380.079		-390.707		302.758		-1.81357		-0.880401		300.064		1.78697e+07		
495.449		493.134		783.834		63.6418		210.593		6.17197		6.09633		222.862		1.22579e+07		
804.061		953.804		948.494		-156.894		317.74		-4.51665		4.18281		317.406		1.74088e+07		
638.074		664.046		515.091		187.602		-336.587		-3.46117		-2.34352		-342.392		-2.12508e+07		
922.292		918.855		630.274		-61.0675		384.631		-7.28267		-7.49186		369.857		2.15878e+07		
721.718		710.611		673.913		350.166		365.949		-0.576739		-1.10249		364.27		2.11358e+07		
249.444		293.351		197.189		-411.693		-360.819		-1.1733		-0.385663		-362.378		-2.20074e+07		
950.288		983.581		826.955		141.844		164.788		-5.74992		-3.62206		155.416		8.03742e+06		
457.832		823.79		823.865		-206.646		-264.022		-7.7483		7.75238		-264.018		-1.73348e+07		
624.345		916.457		898.99		422.868		490.493		-7.96147		6.9135		489.445		2.80029e+07		
73.8345		150.152		154.452		364.956		47.9562		-0.260831		0.304117		47.9994		2.85702e+06		
98.4425		36.1043		191.257		-326.153		6.51142		0.721514		0.444318		7.67725		391438		
946.116		943.456		21.8288		484.513		61.3933		-14.6177		-14.7838		31.9917		1.93506e+06		
854.863		857.439		926.103		-309.403		370.502		1.95077		2.09656		374.55		2.09509e+07		
538.467		651.852		611.591		-72.9484		-88.5094		-3.07077		1.38965		-90.1905		-6.20605e+06		
404.043		907.658		903.289		-29.9338		-244.872		-11.0467		10.7853		-245.133		-1.64664e+07		
832.922		870.665		712.558		386.641		353.776		-5.19892		-3.0739		345.504		1.9893e+07		
246.458		218.236		210.099		-496.141		-19.7276		0.159123		-0.274308		-19.8428		-1.28909e+06		
39.1084		482.639		486.855		-200.699		-398.525		-3.75642		3.89151		-398.39		-2.4583e+07		
546.379		519.992		770.753		-462.417		27.2442		5.81345		4.88352		37.9412		1.10793e+06		
520.715		253.62		272.133		237.875		-352.944		3.57846		-3.2568		-352.623		-2.14874e+07		
712.663		739.174		499.405		-448.276		44.8801		-5.54338		-4.27132		35.0654		1.62321e+06		
419.405		425.068		3.15133		-481.708		109.806		-3.06455		-2.90651		103.835		6.28363e+06		
332.099		18.9373		46.1407		-463		279.284		1.84582		-1.78731		279.343		1.69004e+07		
349.623		324.775		432.15		373.537		358.137		1.61993		1.06612		360.823		2.1462e+07		
594.954		593.187		756.511		304.184		388.24		3.67736		3.60795		395.525		2.2791e+07		
70.8463		34.1912		198.956		-58.5818		91.6493		0.698407		0.571162		92.9189		5.54391e+06		
499.579		491.3		438.555		-198.662		-363.188		-0.674882		-0.94601		-364.809		-2.24614e+07		
162.566		228.207		194.382		-398.803		227.862		-0.660071		0.187662		227.39		1.36851e+07		
460.284		449.041		560.923		387.596		117.446		2.03616		1.69828		121.18		6.70407e+06		
208.304		689.75		683.828		-458.414		489.787		-7.27907		7.01022		489.519		2.86885e+07		
86.5584		63.5127		719.848		197.372		-59.8963		8.55322		8.43892		-42.9042		-3.63275e+06		
615.012		892.295		874.293		12.0064		276.729		-7.43195		6.38093		275.678		1.51542e+07		
491.716		883.051		872.524		32.284		-386.571		-9.1955		8.58473		-387.182		-2.49533e+07		
866.433		850.987		969.423		-83.6628		-484.988		4.00109		3.12438		-477.863		-3.07979e+07		
710.989		659.224		681.478		320.288		-43.027		1.66507		-0.679034		-42.0409		-3.47297e+06		
446.826		469.723		456.363		319.645		-162.115		-0.551225		0.142328		-162.524		-1.02519e+07		
564.792		560.742		644.369		316.407		-30.0438		1.74065		1.59002		-26.7131		-2.44699e+06		
328.259		324.145		60.0377		-371.285		-298.789		-1.63233		-1.72102		-302.142		-1.82916e+07		
359.562		509.077		501.08		140.037		-59.1353		-2.27959		2.01263		-59.4023		-4.09695e+06		
584.276		584.693		205.275		206.146		219.725		-4.96092		-4.94481		209.819		1.26132e+07		
344.659		321.397		657.748		-399.053		-401.585		5.69817		5.18612		-390.7		-2.45089e+07		
35.1385		123.852		128.237		-287.892		-107.08		-0.214808		0.251337		-107.043		-6.51071e+06		
714.017		711.295		235.155		-199.877		-275.215		-7.38256		-7.51077		-290.108		-1.76668e+07		
612.667		553.829		569.749		262.652		84.7161		1.42974		-0.838573		85.3073		4.51323e+06		
552.802		584.633		477.41		298.248		-343.442		-2.48005		-1.28346		-347.205		-2.14673e+07		
322.699		315.666		306.911		-77.5263		499.9		-0.0158828		-0.16426		499.72		3.00527e+07		
909.19		125.724		131		-483.569		444.118		13.4208		-13.3761		444.163		2.68446e+07		
363.083		305.844		395.867		359.021		444.315		1.67657		0.411154		446.402		2.67011e+07		
270.033		533.454		523.593		-303.766		-233.382		-3.66975		3.32527		-233.727		-1.46925e+07		
519.589		448.552		497.657		-129.132		115.071		1.90426		-0.36866		116.607		6.56126e+06		
649.957		708.381		705.1		-337.45		-155.515		-1.38802		1.23475		-155.668		-1.04147e+07		
159.221		446.882		453.055		-432.308		-480.283		-2.78928		2.9729		-480.099		-2.94642e+07		
939.655		957.444		844.77		-47.6965		-383.877		-3.91323		-2.79785		-390.588		-2.50641e+07		
689.643		713.229		451.392		-127.49		-198.605		-5.58578		-4.49225		-208.683		-1.30362e+07		
865.649		796.192		799.06		-24.9786		-126.32		1.98297		-1.83176		-126.169		-8.91224e+06		
662.515		752.517		739.73		360.451		417.321		-2.4198		1.78919		416.69		2.4122e+07		
561.781		543.651		766.72		-154.929		-306.061		5.16134		4.49899		-296.401		-1.91127e+07		
741.643		135.974		156.439		-312.002		-250.86		8.88242		-8.68465		-250.662		-1.5218e+07		
815.016		840.19		813.552		51.6205		448.359		-1.41648		-0.0393846		446.903		2.57211e+07		
190.517		148.044		311.545		282.875		343.557		1.47932		1.00409		346.04		2.07469e+07		
300.402		298.452		22.4272		82.7675		-398.898		-1.44429		-1.48289		-401.826		-2.43179e+07		
305.188		169.876		225.714		373.918		-70.3219		1.42724		-0.69722		-69.5918		-4.31331e+06		
495.542		497.906		82.878		-412.103		405.886		-4.02191		-3.94429		397.92		2.40668e+07		
921.272		871.247		932.62		-294.017		-288.455		3.31119		0.347642		-284.796		-1.89743e+07		
278.575		292.333		97.9088		-219.269		-100.49		-1.38356		-1.12397		-102.998		-6.25218e+06		
542.509		138.022		145.988		105.75		-457.209		4.58602		-4.51126		-457.135		-2.77066e+07		
642.8		639.208		597.064		129.883		472.341		-0.784859		-0.937047		470.619		2.7767e+07		
600.114		594.969		934.668		-327.747		-234.842		8.68802		8.48482		-217.67		-1.49197e+07		
205.21		191.639		752.489		-466.533		80.7935		8.83899		8.66099		98.2934		4.81585e+06		
373.642		309.994		326.617		-283.597		412.31		0.893891		-0.544153		412.659		2.47591e+07		
104.242		113.354		173.493		455.113		-60.287		0.252295		0.317824		-59.7169		-3.67403e+06		
606.415		622.543		636.553		-348.617		39.5215		-0.0360433		0.61902		40.1045		1.61656e+06		
851.623		852.132		761.869		-63.4105		191.692		-2.4217		-2.39304		186.877		1.01481e+07		
501.062		460.144		454.067		-140.373		481.084		0.558123		-0.741715		480.901		2.86898e+07		
615.835		622.476		582.542		249.727		-145.263		-0.931056		-0.659296		-146.853		-9.56568e+06		
