mh MH MA MC la2 laL la1 la3 la4 la5 S T U
125.100000 356.509298 417.151482 577.688621 0.704861 -0.079417 0.258609 6.749364 -6.053507 -0.775274 -0.021346 0.648251 0.003294
125.100000 145.139352 447.452283 534.260485 3.009512 0.472595 0.258609 9.209750 -5.776812 -2.960343 -0.027461 0.571806 0.003963
125.100000 120.915928 225.238789 362.315115 2.733129 0.486737 0.258609 4.341968 -3.258499 -0.596732 -0.038531 0.582079 0.010214
125.100000 500.205830 750.827932 758.100202 4.062059 0.583565 0.258609 11.308334 -5.543714 -5.181055 -0.009629 0.034065 0.000077
125.100000 367.590692 522.797332 653.123206 3.846768 0.287235 0.258609 9.919299 -7.348468 -2.283597 -0.019976 0.675048 0.002635
125.100000 277.891031 507.157062 629.098396 2.016003 0.631320 0.258609 11.158829 -7.553339 -2.974170 -0.023830 0.762659 0.003471
125.100000 85.273879 416.171313 583.774118 2.754426 -0.220739 0.258609 10.801820 -8.280690 -2.741869 -0.038441 1.353480 0.009409
125.100000 198.893076 565.124187 609.098811 3.074452 1.410371 0.258609 12.364264 -6.330209 -4.623685 -0.021310 0.308176 0.001482
125.100000 291.855160 489.402311 521.459768 1.699849 -0.371050 0.258609 5.800570 -3.621299 -2.550320 -0.014478 0.132490 0.000740
125.100000 23.056250 246.346948 558.227674 4.074208 0.384992 0.258609 10.666126 -9.287095 -0.994038 -0.065992 2.591820 0.028725
125.100000 501.862454 552.374645 779.820389 3.579591 0.402963 0.258609 12.176838 -10.893912 -0.879963 -0.020831 1.155883 0.003186
125.100000 71.012280 93.941747 298.880351 3.819730 0.726064 0.258609 3.511666 -2.723100 -0.062501 -0.071612 0.800296 0.033167
125.100000 286.741298 433.174597 661.586145 1.836808 0.268974 0.258609 12.017129 -10.006141 -1.742013 -0.031817 1.534315 0.007115
125.100000 345.568333 548.312744 613.521926 3.551125 0.169058 0.258609 8.662405 -5.498611 -2.994735 -0.016117 0.315552 0.001312
125.100000 123.416375 233.183675 598.577282 1.327020 0.966936 0.258609 12.304868 -10.691111 -0.646821 -0.063449 2.960322 0.026804
125.100000 654.702145 714.745690 771.294937 1.741056 1.852801 0.258609 7.347579 -4.136021 -1.358756 -0.006344 0.121377 0.000258
125.100000 690.763563 704.905636 773.429504 3.520933 1.585190 0.258609 5.585418 -3.674072 -0.326156 -0.005512 0.104363 0.000216
125.100000 643.212037 710.046133 804.209177 0.093470 0.211415 0.258609 7.912872 -6.206913 -1.494543 -0.009184 0.278825 0.000584
125.100000 146.209295 428.339333 621.442208 2.582225 0.170270 0.258609 12.227024 -9.378166 -2.678588 -0.037424 1.556389 0.009208
125.100000 240.042150 249.642764 609.108876 0.671789 0.031044 0.258609 10.388417 -10.279686 -0.077686 -0.048734 2.353944 0.016581
125.100000 345.101818 540.961301 592.977502 2.086553 -0.139993 0.258609 7.544820 -4.817077 -2.867735 -0.014820 0.233161 0.001012
125.100000 432.970257 442.087526 676.576868 0.037666 0.723501 0.258609 9.656445 -8.801109 -0.131835 -0.023254 1.043220 0.003981
125.100000 406.299487 468.386617 539.452391 0.283263 1.272944 0.258609 5.434805 -3.264467 -0.897395 -0.011191 0.173774 0.000838
125.100000 38.519224 66.463731 577.548325 1.754212 -0.057651 0.258609 10.917243 -10.926416 -0.048478 -0.123104 4.266154 0.079531
125.100000 627.258720 750.768554 792.418688 3.806687 0.957513 0.258609 8.706666 -4.936675 -2.812478 -0.007347 0.126349 0.000260
125.100000 608.299932 787.146788 823.591594 3.225064 0.531134 0.258609 10.719326 -6.064138 -4.124054 -0.008593 0.143670 0.000282
125.100000 224.706565 313.145834 539.351806 0.297694 -0.155392 0.258609 7.789856 -7.159221 -0.786028 -0.036818 1.273974 0.009616
125.100000 191.300300 428.672187 636.953661 1.836262 -0.258705 0.258609 11.940190 -9.767075 -2.431820 -0.036131 1.612697 0.008789
125.100000 121.906442 200.944334 300.409616 3.351865 0.186456 0.258609 2.677855 -2.069735 -0.421664 -0.032920 0.316490 0.007418
125.100000 785.623162 920.320340 978.593445 1.476166 0.247990 0.258609 11.499275 -7.454177 -3.797108 -0.007227 0.206671 0.000281
125.100000 197.987301 587.470545 640.197306 3.058033 -0.520194 0.258609 11.729579 -7.194536 -5.055236 -0.022226 0.396452 0.001755
125.100000 779.998377 941.217826 957.959421 1.835688 -0.080896 0.258609 10.140824 -5.636262 -4.585457 -0.005583 0.054729 0.000072
125.100000 196.913420 335.853875 509.207392 1.655206 -0.187907 0.258609 7.099993 -6.064704 -1.223196 -0.033626 0.961850 0.007814
125.100000 239.849181 474.386567 602.172337 3.141150 0.180547 0.258609 10.263299 -7.314641 -2.768111 -0.026200 0.818103 0.004246
125.100000 213.537538 283.970955 594.141752 3.971220 -0.082190 0.258609 10.077310 -9.580459 -0.579041 -0.046247 2.092495 0.014981
125.100000 157.683871 362.419084 467.802344 1.895358 -0.596064 0.258609 5.814631 -4.651105 -1.759591 -0.029050 0.569119 0.005190
125.100000 113.234765 200.736691 242.453260 2.314767 -0.494039 0.258609 1.024946 -1.065005 -0.453981 -0.022832 0.096308 0.002971
125.100000 53.809207 54.121103 184.211609 2.272983 -0.159615 0.258609 0.866179 -1.025238 -0.000556 -0.054056 0.293122 0.014899
125.100000 281.575393 408.570407 681.036250 3.195079 -0.296304 0.258609 12.411928 -11.259936 -1.448296 -0.035728 1.946752 0.009045
125.100000 263.987744 502.332976 610.186913 2.709013 0.485339 0.258609 10.487274 -6.983743 -3.018192 -0.023319 0.662910 0.003189
125.100000 654.500242 782.636253 834.085489 0.672501 1.606624 0.258609 10.441578 -5.791975 -3.042979 -0.007835 0.169691 0.000320
125.100000 349.083799 491.085931 545.314985 2.021970 0.744467 0.258609 6.544881 -3.828937 -1.971477 -0.013534 0.193775 0.000965
125.100000 142.396580 279.945840 588.246615 4.083586 1.648124 0.258609 12.414113 -9.806030 -0.959959 -0.053173 2.370320 0.019337
125.100000 284.917149 324.070142 514.176090 2.543668 -0.466988 0.258609 5.587585 -5.660567 -0.394006 -0.027993 0.791909 0.005686
125.100000 96.001347 519.964533 544.865482 2.828426 0.361258 0.258609 9.868236 -5.191642 -4.315336 -0.023203 0.178106 0.001150
125.100000 773.264163 853.173195 989.838599 2.196155 -0.594567 0.258609 12.025004 -10.471924 -2.147647 -0.010429 0.544147 0.000773
125.100000 138.995076 224.281991 433.929535 2.416495 0.490655 0.258609 6.075136 -5.072504 -0.511977 -0.046027 1.087958 0.014728
125.100000 83.571586 246.042035 284.455694 3.632862 0.790996 0.258609 3.234344 -1.558417 -0.884931 -0.025986 0.131290 0.003198
125.100000 247.237477 362.461127 450.731104 2.534474 1.979954 0.258609 6.673990 -3.533158 -1.160878 -0.020448 0.325259 0.002700
125.100000 37.271163 52.186787 174.615884 0.955207 0.287381 0.258609 1.249162 -0.939732 -0.022049 -0.091264 0.285915 0.050347
125.100000 572.040813 753.428623 815.233130 1.815231 0.921380 0.258609 12.071303 -7.177023 -3.972900 -0.010749 0.274834 0.000580
125.100000 383.650753 624.394056 643.964237 3.466665 0.457684 0.258609 9.298389 -4.830525 -4.010180 -0.012196 0.091963 0.000319
125.100000 124.267458 486.555657 548.120602 1.236823 -0.376793 0.258609 9.041999 -5.762006 -3.656785 -0.025798 0.430712 0.002804
125.100000 292.657172 379.509846 604.882838 0.243376 1.602924 0.258609 10.864443 -8.296823 -0.964695 -0.031125 1.270303 0.006941
125.100000 55.658311 107.736655 305.006426 4.068723 -0.777263 0.258609 2.194879 -2.831529 -0.140613 -0.071833 0.831003 0.033342
125.100000 216.915553 333.323964 535.231232 3.105862 1.038516 0.258609 8.951138 -6.854183 -1.058439 -0.034907 1.147429 0.008565
125.100000 576.220187 718.729811 744.760045 0.871032 0.517350 0.258609 7.875332 -4.308494 -3.049488 -0.007298 0.080472 0.000185
125.100000 424.716249 592.746553 705.221023 2.509188 0.087001 0.258609 10.562009 -7.649894 -2.825114 -0.016991 0.573819 0.001821
125.100000 176.802968 330.328074 424.622689 1.112098 1.492901 0.258609 6.418710 -3.639251 -1.286558 -0.026273 0.414831 0.004345
125.100000 613.625127 654.814213 706.970954 3.166034 0.355381 0.258609 4.429416 -3.210695 -0.863340 -0.005813 0.089664 0.000222
125.100000 640.478548 679.993951 854.732150 2.240743 1.029084 0.258609 11.616508 -9.725189 -0.862235 -0.013743 0.687669 0.001391
125.100000 254.882502 405.215305 458.805055 0.144481 1.218368 0.258609 6.028236 -3.170065 -1.639804 -0.016883 0.197274 0.001488
125.100000 203.349221 335.742211 458.024141 4.043456 -0.230027 0.258609 5.336606 -4.387245 -1.179389 -0.027502 0.557262 0.005075
125.100000 150.897832 212.959415 492.248310 4.129675 -0.590440 0.258609 6.665104 -6.882394 -0.373150 -0.053042 1.671335 0.019337
125.100000 151.804003 295.927766 534.120561 2.786467 -0.578732 0.258609 8.088077 -7.600500 -1.066310 -0.044945 1.586139 0.013970
125.100000 35.294277 491.260993 574.213556 2.877149 0.284527 0.258609 11.140351 -6.888416 -3.967408 -0.030364 0.669056 0.004384
125.100000 336.681125 425.238676 571.487335 2.976902 -0.569332 0.258609 6.478179 -5.932537 -1.114974 -0.021473 0.625511 0.003261
125.100000 408.733565 483.055469 525.246794 3.360636 -0.599124 0.258609 2.997316 -2.501201 -1.095239 -0.008714 0.090294 0.000432
125.100000 298.949986 479.750133 587.376785 2.196189 0.507386 0.258609 8.956074 -6.122211 -2.326477 -0.021122 0.558800 0.002769
125.100000 284.039814 301.940346 555.775387 2.553311 0.615207 0.258609 8.157268 -7.368728 -0.173332 -0.034231 1.246501 0.008461
125.100000 648.198602 781.868763 892.246365 1.781099 -0.472600 0.258609 11.951954 -9.265764 -3.158790 -0.011659 0.493991 0.000885
125.100000 105.257111 148.270107 557.355071 0.556969 -0.302338 0.258609 9.598039 -9.720178 -0.180200 -0.079535 3.110692 0.039806
125.100000 173.725557 268.183800 314.170528 2.065044 -0.241090 0.258609 2.023520 -1.574842 -0.689768 -0.018465 0.116741 0.001940
125.100000 410.569094 585.799050 636.060687 1.794914 0.276971 0.258609 8.076766 -4.914715 -2.885081 -0.012575 0.206295 0.000742
125.100000 119.012037 415.875308 556.113403 1.830373 0.791807 0.258609 10.544542 -7.128827 -2.623908 -0.034338 1.023711 0.007302
125.100000 232.565372 641.585221 661.509858 2.300960 -0.218559 0.258609 12.456060 -6.766348 -5.908271 -0.018677 0.146494 0.000570
125.100000 76.050495 462.950008 604.008327 0.646552 0.333961 0.258609 12.199993 -8.420017 -3.446015 -0.035189 1.183287 0.007383
125.100000 41.373404 355.935787 534.655430 1.085006 0.424845 0.258609 9.815574 -7.325514 -2.065215 -0.043467 1.373701 0.012373
125.100000 252.352902 613.887355 639.403782 3.576558 -0.600017 0.258609 10.807056 -6.231984 -5.175089 -0.018053 0.171618 0.000700
125.100000 150.255041 156.604804 373.314382 1.402225 0.206814 0.258609 4.066522 -3.827510 -0.032198 -0.048175 0.859133 0.016178
125.100000 339.146595 387.497964 529.841958 2.943068 1.921040 0.258609 7.397677 -4.896059 -0.580578 -0.020137 0.496247 0.002936
125.100000 247.425092 290.646299 581.725103 2.081565 -0.085050 0.258609 9.075665 -8.776419 -0.384297 -0.041135 1.741810 0.012024
125.100000 142.284316 407.900864 494.351004 3.164836 -0.643882 0.258609 6.763682 -4.992694 -2.414870 -0.027742 0.519053 0.004206
125.100000 361.894898 403.030327 534.500324 2.194726 -0.302499 0.258609 4.810948 -4.593493 -0.519954 -0.017885 0.415647 0.002321
125.100000 219.661107 231.230174 273.070751 2.356960 -0.577641 0.258609 0.292101 -0.783543 -0.086199 -0.010687 0.041110 0.000742
125.100000 27.098640 132.689939 373.316580 1.542352 -0.441262 0.258609 4.140367 -4.302822 -0.278807 -0.078225 1.330503 0.038743
125.100000 509.326340 699.647522 761.605868 3.434498 0.378738 0.258609 10.975280 -6.794352 -3.802190 -0.011935 0.285138 0.000706
125.100000 211.010590 277.927618 612.752346 0.405818 0.954842 0.258609 11.892113 -10.396617 -0.540655 -0.048838 2.376573 0.016608
125.100000 513.144045 617.121152 767.946903 1.177572 -0.532459 0.258609 10.255618 -8.846083 -1.941994 -0.016215 0.703346 0.001847
125.100000 730.455006 805.892619 881.931726 3.205158 0.749925 0.258609 8.821808 -6.156714 -1.915169 -0.007334 0.211956 0.000355
125.100000 164.190947 334.143340 417.274802 2.375463 0.216028 0.258609 5.079522 -3.463978 -1.399516 -0.025899 0.370967 0.004022
125.100000 496.937063 684.819531 782.840023 0.538859 0.201623 0.258609 12.294030 -8.423438 -3.668969 -0.014596 0.510600 0.001259
125.100000 580.394857 609.245563 813.456835 3.453246 -0.587984 0.258609 10.148146 -10.168975 -0.567155 -0.016670 0.872951 0.002055
125.100000 510.347798 658.438506 775.048236 3.655936 1.201332 0.258609 12.446123 -8.384616 -2.860176 -0.014799 0.563971 0.001421
125.100000 674.131261 839.678597 870.795112 3.735885 1.851444 0.258609 11.892794 -5.900178 -4.141172 -0.007293 0.112254 0.000191
125.100000 274.178826 468.052349 656.788293 2.412623 -0.025654 0.258609 11.746334 -9.394122 -2.377867 -0.029376 1.287335 0.005857
125.100000 96.464345 375.826325 539.124364 2.654131 0.522735 0.258609 9.821093 -7.118107 -2.180251 -0.038734 1.194241 0.009711
125.100000 49.255123 125.246445 232.755707 2.561262 0.166058 0.258609 1.876321 -1.491138 -0.219126 -0.052094 0.335646 0.018278
125.100000 144.470703 371.597409 614.775400 3.714373 0.393609 0.258609 12.194686 -9.864187 -1.936890 -0.043343 1.954179 0.012805
125.100000 456.207999 594.446961 751.533888 3.983562 0.120473 0.258609 11.908345 -9.387822 -2.400050 -0.018814 0.845484 0.002433
125.100000 425.777975 740.330679 750.925092 2.318551 -0.632788 0.258609 12.011855 -6.583393 -6.061250 -0.012346 0.061867 0.000158
125.100000 77.773105 112.338651 391.974879 3.288634 -0.683976 0.258609 4.193929 -4.769317 -0.108588 -0.077259 1.485623 0.037860
125.100000 506.074709 513.254186 742.104614 2.762434 1.930742 0.258609 11.667263 -9.615590 -0.120931 -0.020030 0.988811 0.002967
125.100000 201.410131 590.736536 601.750796 1.486538 0.031027 0.258609 10.657571 -5.530312 -5.096233 -0.018557 0.075063 0.000354
125.100000 101.022528 201.596116 463.562050 3.847115 -0.677084 0.258609 6.087547 -6.261699 -0.502932 -0.058627 1.625956 0.023176
125.100000 632.209668 701.349518 889.333317 1.521792 -0.507312 0.258609 12.422316 -11.406030 -1.523598 -0.015295 0.886630 0.001705
125.100000 268.532479 412.879844 522.768972 0.586725 0.359831 0.258609 7.008575 -5.023388 -1.625356 -0.022213 0.503947 0.003208
125.100000 304.426742 518.054338 603.666425 2.154405 1.772817 0.258609 10.753500 -6.077242 -2.903441 -0.019441 0.459694 0.002102
125.100000 42.284415 415.524789 485.206003 3.451520 -0.645136 0.258609 7.076356 -4.897893 -2.823598 -0.030151 0.471167 0.004311
125.100000 455.985507 492.849610 580.365581 1.191653 -0.453003 0.258609 3.807075 -3.682082 -0.577995 -0.010788 0.200157 0.000828
125.100000 148.125324 164.661723 521.517785 3.649583 0.969380 0.258609 9.232970 -8.178118 -0.085471 -0.064797 2.306205 0.027864
125.100000 210.661491 391.875007 431.453731 0.034652 0.347210 0.258609 5.032716 -2.881227 -1.804279 -0.017895 0.155819 0.001368
125.100000 37.871846 83.812555 591.670842 3.759630 -0.949419 0.258609 10.572827 -11.429869 -0.092377 -0.125220 4.382714 0.081961
125.100000 257.247473 364.826876 489.304106 2.743029 -0.192134 0.258609 5.533368 -4.619640 -1.105863 -0.023816 0.522786 0.003892
125.100000 628.156993 693.180199 866.068522 2.117688 -0.174695 0.258609 11.574049 -10.328994 -1.419750 -0.014383 0.754918 0.001506
125.100000 131.714501 464.587809 520.615620 1.207821 -0.047599 0.258609 8.336693 -5.104282 -3.280011 -0.024968 0.363635 0.002578
125.100000 420.304862 522.762871 658.950546 2.099990 1.615139 0.258609 10.127256 -6.915435 -1.596683 -0.017681 0.593722 0.002176
125.100000 530.428094 646.200921 684.073487 1.167904 0.162564 0.258609 6.329613 -3.916047 -2.251002 -0.007924 0.106806 0.000298
125.100000 81.146679 181.658105 242.063952 3.085830 -0.502230 0.258609 1.216660 -1.282396 -0.436494 -0.031464 0.169542 0.006175
125.100000 19.596262 493.413978 524.065206 1.020961 0.030204 0.258609 9.094264 -5.047381 -4.016679 -0.025471 0.223612 0.001657
125.100000 505.033938 517.829865 765.573098 2.459704 -0.164864 0.258609 10.775809 -10.724392 -0.216281 -0.021495 1.180328 0.003412
125.100000 674.036729 735.314921 879.783250 3.135064 -0.306453 0.258609 10.259118 -9.138469 -1.427102 -0.011797 0.546265 0.001007
125.100000 560.190069 602.264676 646.171108 3.737517 1.766541 0.258609 5.194533 -2.619779 -0.808213 -0.005680 0.069521 0.000203
125.100000 245.312758 420.280395 546.191077 3.166424 0.687023 0.258609 8.557548 -5.946120 -1.924404 -0.025406 0.677156 0.004187
125.100000 349.362716 430.543075 526.216580 2.832467 -0.558829 0.258609 4.558812 -4.071421 -1.046220 -0.015896 0.309505 0.001723
125.100000 175.100895 422.088345 465.307673 3.801580 0.831457 0.258609 6.973665 -3.704864 -2.437343 -0.021108 0.218049 0.001774
125.100000 376.341865 422.829533 732.295594 2.086137 -0.603116 0.258609 12.438845 -12.428046 -0.613914 -0.032234 1.993380 0.007531
125.100000 351.053677 353.185110 540.937548 0.804527 0.812172 0.258609 6.409857 -5.572881 -0.024804 -0.022979 0.651281 0.003877
125.100000 608.330437 708.772079 809.278273 0.060985 0.340328 0.258609 9.754876 -7.228483 -2.186065 -0.010903 0.370830 0.000794
125.100000 241.738490 417.024816 565.552595 3.228516 0.823896 0.258609 9.463338 -6.731315 -1.908127 -0.027777 0.857858 0.005142
125.100000 739.369913 740.873182 787.534246 3.193920 1.689219 0.258609 4.119727 -2.393738 -0.036771 -0.003345 0.041421 0.000074
125.100000 351.162466 449.385442 663.081137 2.671986 0.578275 0.258609 11.033742 -9.156105 -1.299362 -0.026691 1.208681 0.005106
125.100000 179.570028 454.708841 511.181323 2.161622 1.363499 0.258609 8.933760 -4.686482 -2.883778 -0.022601 0.323816 0.002243
125.100000 73.571676 432.264379 567.176327 3.583409 -0.614509 0.258609 9.838138 -7.454437 -2.998210 -0.035439 1.061263 0.007538
125.100000 356.767243 543.591159 605.151189 0.570187 0.017950 0.258609 7.914212 -5.116692 -2.779570 -0.015137 0.276977 0.001159
125.100000 301.471513 445.976292 490.214867 2.527687 -0.172319 0.258609 4.766063 -3.153568 -1.784814 -0.013985 0.151595 0.000943
125.100000 336.434614 672.555682 687.243292 1.367753 0.083735 0.258609 11.952170 -6.264249 -5.604186 -0.014745 0.091366 0.000298
125.100000 488.973926 552.631005 740.244890 2.505924 1.716153 0.258609 11.923932 -9.112110 -1.095669 -0.018688 0.862782 0.002544
125.100000 170.237049 369.087102 524.128494 2.221262 1.326257 0.258609 9.447416 -6.348989 -1.772170 -0.033427 0.957794 0.007406
125.100000 277.041642 384.469176 618.441438 3.313470 1.260335 0.258609 11.364035 -8.929391 -1.174309 -0.033000 1.435594 0.007746
125.100000 384.289799 541.845687 590.786383 1.510844 0.857649 0.258609 7.512084 -4.243203 -2.411232 -0.012584 0.184070 0.000766
125.100000 13.174223 197.874931 496.450266 0.254310 -0.030703 0.258609 8.108940 -7.495500 -0.644143 -0.072155 2.219135 0.033709
125.100000 173.052939 234.312997 454.356843 0.355515 0.237500 0.258609 6.070430 -5.420556 -0.412375 -0.042772 1.101733 0.012877
125.100000 45.384928 322.701026 360.955206 3.118433 -0.589155 0.258609 3.648695 -2.551087 -1.686763 -0.027648 0.188244 0.003019
125.100000 295.299629 407.996323 516.663778 3.214945 -0.046834 0.258609 5.893399 -4.630512 -1.309722 -0.020207 0.436948 0.002738
125.100000 179.965935 215.552136 428.182750 2.572929 -0.089922 0.258609 4.898932 -4.756271 -0.232583 -0.041461 0.944303 0.012172
125.100000 152.328524 402.911124 508.371798 1.240370 0.094351 0.258609 7.868754 -5.475286 -2.299117 -0.029190 0.645219 0.005028
