MA,MC,MH,la2,la3,la4,la5,laL,m22Squared,
640.202,654.807,417.422,4.08892,9.28565,-4.51856,-3.89349,0.873601,-295615,
147.814,172.614,103.784,3.90842,1.9876,-0.445685,-0.183057,1.35886,60690.3,
297.077,319.061,97.8136,3.49811,2.61013,-1.74792,-1.30027,-0.438057,-45644.5,
734.645,764.924,650.941,2.16464,6.21276,-3.41709,-1.9165,0.879174,-794245,
622.449,633.502,269.982,2.16512,11.2508,-5.65662,-5.19784,0.396329,-121796,
527.133,544.975,517.846,0.524372,1.32909,-0.792527,-0.160363,0.376199,-513564,
294.534,317.147,196.626,1.99271,3.70334,-1.25179,-0.794639,1.65692,22946.5,
351.823,361.521,153.077,1.592,4.1849,-1.88682,-1.65819,0.639892,-8141.45,
670.103,676.597,401.891,2.28235,9.80266,-5.04022,-4.75117,0.0112668,-322350,
977.807,985.991,782.751,1.44303,13.2502,-6.20581,-5.67468,1.36975,-1.14251e+06,
405.101,405.341,218.292,0.66732,5.64265,-1.93081,-1.92437,1.78747,12867.7,
466.966,484.407,330.471,3.58558,4.75545,-2.34703,-1.79863,0.609791,-181520,
305.626,318.082,163.927,2.15831,3.21584,-1.35623,-1.09946,0.76015,-7742.92,
806.335,828.5,675.172,0.579065,7.81511,-4.40861,-3.21103,0.195468,-899885,
135.125,160.911,55.6589,3.55285,0.250603,-0.502812,-0.250528,-0.502737,-36619.5,
736.475,743.788,575.936,3.72416,8.93689,-3.83936,-3.48162,1.61592,-565615,
775.36,807.011,667.194,2.90298,8.10338,-4.2336,-2.5784,1.29138,-812148,
104.652,119.772,50.9435,3.03209,0.439741,-0.250236,-0.138093,0.0514117,-2079.25,
680.309,687.428,312.203,3.31101,12.4795,-6.35904,-6.03724,0.0832571,-189903,
842.463,877.723,694.634,3.01417,10.731,-5.75941,-3.75484,1.21678,-891398,
112.19,143.147,24.2606,4.05929,0.408824,-0.459502,-0.19826,-0.248939,-16241.9,
899.51,922.767,837.071,1.64604,4.36123,-3.1924,-1.79176,-0.622942,-1.43907e+06,
785.029,825.193,735.404,1.71066,4.27759,-3.38421,-1.24678,-0.353405,-1.10303e+06,
473.119,487.208,471.109,1.38986,0.562652,-0.478529,-0.0313706,0.0527526,-440694,
800.113,814.364,733.647,0.115773,5.42768,-2.44497,-1.68455,1.29816,-997917,
905.38,905.532,858.261,3.91879,3.13726,-1.38228,-1.37318,0.381794,-1.45012e+06,
961.634,986.984,890.682,3.41264,7.62346,-3.80426,-2.17174,1.64745,-1.48693e+06,
221.852,247.576,174.314,3.87384,2.58354,-0.710295,-0.311207,1.56204,33757.9,
138.619,174.972,62.2412,3.52349,0.648327,-0.630264,-0.253509,-0.235447,-21996.2,
346.807,376.056,328.232,3.41969,0.581926,-0.905955,-0.207207,-0.531236,-247620,
692.948,724.55,611.642,0.699496,6.72704,-3.23322,-1.75278,1.74104,-642851,
569.108,582.631,566.439,2.2367,0.391292,-0.564827,-0.0500824,-0.223618,-655239,
915.84,966.108,873.989,0.49854,5.36588,-4.36431,-1.23778,-0.23621,-1.54201e+06,
269.661,313.745,184.277,1.79449,2.87379,-1.49046,-0.640477,0.742854,-22961.1,
612.992,634.519,535.153,2.00047,4.23109,-2.36435,-1.47681,0.389935,-549181,
645.606,689.915,588.191,2.99366,5.6699,-3.12628,-1.17056,1.37306,-608846,
522.399,542.112,422.275,3.58229,5.59176,-2.25649,-1.56296,1.7723,-249380,
961.477,963.102,756.252,3.68105,11.8364,-5.92862,-5.82525,0.0825477,-1.13884e+06,
178.82,183.239,151.176,3.67534,-0.328504,-0.20362,-0.15074,-0.682864,-87032.8,
870.722,904.177,798.916,0.194259,7.17715,-3.94356,-1.98113,1.25246,-1.20074e+06,
603.574,621.743,442.079,2.70807,6.158,-3.52623,-2.79048,-0.15871,-400472,
777.821,812.009,768.874,2.07543,1.72624,-2.02496,-0.228681,-0.527402,-1.21425e+06,
251.684,271.74,148.548,3.57328,2.74891,-1.02905,-0.682107,1.03776,18668,
503.161,520.683,444.571,3.25111,3.99228,-1.51046,-0.917576,1.56425,-300625,
758.628,761.639,541.189,2.91911,8.67821,-4.8216,-4.67036,-0.813757,-635016,
410.91,413.039,122.857,1.52681,5.62337,-2.59868,-2.54071,0.483981,-899.229,
750.665,761.998,474.501,0.103849,13.743,-6.15759,-5.59102,1.99439,-329610,
382.637,387.639,103.366,0.816183,5.31819,-2.37014,-2.24283,0.705218,21308.1,
642.511,647.515,289.392,0.909071,11.1591,-5.65111,-5.43778,0.0702531,-163244,
725.69,728.87,624.89,2.63669,6.57245,-2.40247,-2.24963,1.92035,-664764,
591.004,596.221,296.347,1.23482,10.169,-4.52527,-4.32057,1.32318,-95569.8,
602.801,644.502,553.615,3.95647,2.83767,-2.65894,-0.939912,-0.761177,-659042,
847.947,874.939,759.718,2.67425,5.71623,-3.88077,-2.3439,-0.508446,-1.18511e+06,
967.978,979.157,744.371,0.0877776,15.2727,-7.04652,-6.32713,1.899,-993257,
830.246,835.245,651.262,0.911013,9.49533,-4.65691,-4.38176,0.456659,-820650,
321.993,370.071,317.333,3.36965,1.50063,-1.14888,-0.0492336,0.302513,-183094,
882.197,913.988,872.684,0.658228,3.65179,-2.16308,-0.275868,1.21285,-1.44976e+06,
536.839,539.755,316.444,1.73358,8.12174,-3.21136,-3.1076,1.80278,-91176.5,
901.649,909.345,798.664,2.25412,5.67523,-3.35414,-2.89356,-0.572472,-1.31037e+06,
736.024,776.316,657.355,3.12431,5.17682,-3.82522,-1.81135,-0.459745,-892054,
72.582,93.4495,71.1392,1.84588,0.448909,-0.11793,-0.00342658,0.327552,9700.57,
872.327,922.65,800.018,1.74539,6.99602,-4.98349,-1.99824,0.0142883,-1.27919e+06,
100.515,154.194,60.6349,2.40683,1.14403,-0.558059,-0.106198,0.479775,21680.9,
272.962,282.291,53.4183,1.50391,2.54585,-1.35525,-1.18406,0.00654422,-5310.99,
297.108,313.987,72.5623,1.62839,2.5632,-1.71257,-1.37167,-0.521041,-42061.9,
698.785,721.788,470.013,2.69887,11.805,-5.49845,-4.41847,1.88808,-327566,
905.683,917.229,819.757,2.00918,7.35269,-3.1455,-2.44991,1.75728,-1.23766e+06,
641.124,655.721,328.003,0.134876,11.3936,-5.64007,-5.01443,0.739114,-170444,
700.851,746.995,611.367,0.169009,6.8266,-4.14839,-1.94035,0.737855,-702886,
445.395,469.571,426.97,1.03975,2.4275,-0.996652,-0.265596,1.16525,-294090,
697.349,716.067,473.029,2.45784,9.13297,-5.21272,-4.33835,-0.418105,-472814,
155.814,212.084,127.034,1.12278,1.27994,-0.818678,-0.134517,0.32675,-12501.8,
305.292,313.935,174.309,1.10647,2.88212,-1.21495,-1.03806,0.629105,-22696.4,
892.592,943.664,879.658,3.81411,3.50392,-3.47815,-0.378798,-0.353028,-1.56896e+06,
694.456,712.059,513.333,2.60497,9.22212,-4.43315,-3.61487,1.1741,-455971,
669.475,672.867,469.721,0.113177,8.7445,-3.91077,-3.76031,1.07342,-376317,
188.644,201.851,180.841,3.75564,1.86279,-0.218079,-0.0476439,1.59707,31241.3,
297.82,316.414,246.648,1.82352,0.791855,-0.837858,-0.460406,-0.506409,-152316,
729.586,767.963,654.92,1.32677,4.8096,-3.60759,-1.70823,-0.50622,-888476,
655.605,716.431,643.524,0.153109,5.02097,-3.01748,-0.259341,1.74415,-722698,
621.665,655.663,618.354,2.72837,2.54172,-1.50305,-0.0678449,0.970823,-705973,
600.671,612.103,594.856,0.279401,2.60221,-0.573114,-0.114876,1.91422,-591866,
826.161,843.383,760.225,2.82979,5.13678,-2.67873,-1.72847,0.729582,-1.11173e+06,
660.789,696.299,521.31,0.605896,6.73761,-4.31721,-2.72453,-0.304123,-561932,
493.48,501.672,295.822,2.04418,5.9067,-2.84746,-2.57803,0.481205,-145900,
585.826,605.601,573.169,2.44114,2.91776,-1.02107,-0.242401,1.65429,-556934,
610.326,660.638,559.284,2.25353,4.37955,-3.09981,-0.986519,0.293221,-607852,
627.419,637.393,403.732,0.466084,9.49598,-4.22839,-3.81147,1.45612,-237880,
66.3443,126.033,56.9381,3.20234,-0.443428,-0.398655,-0.0191622,-0.861245,-58603,
721.576,727.315,406.185,2.15525,12.9877,-6.15233,-5.87757,0.957754,-272012,
530.055,545.558,206.265,2.20615,8.02529,-4.49078,-3.93967,-0.405162,-109609,
202.091,205.215,134.128,0.145477,1.14971,-0.419641,-0.377596,0.352475,-14650.3,
303.671,361.323,272.966,1.87902,1.79059,-1.55964,-0.292572,-0.0616165,-152750,
532.355,600.219,528.844,1.80296,2.49712,-2.60177,-0.0615564,-0.166208,-569411,
335.918,354.912,267.779,2.25923,1.82742,-1.1134,-0.679749,0.0342717,-141337,
671.23,680.283,269.26,0.243908,14.0672,-6.65146,-6.2471,1.16863,-74281.1,
148.802,167.352,31.8312,3.39456,1.17998,-0.542963,-0.349143,0.287872,15394.4,
557.409,586.003,539.416,3.32559,2.07627,-1.40666,-0.326101,0.343501,-561153,
625.409,651.473,573.298,3.37736,3.83173,-2.13213,-1.03222,0.667378,-616954,
742.08,757.919,677.748,1.62028,5.51647,-2.29458,-1.50935,1.71253,-815049,
434.841,437.133,353.443,3.40574,2.82224,-1.12634,-1.06029,0.635604,-211380,
279.407,292.182,130.881,0.354224,2.54532,-1.24831,-1.00698,0.290031,-16708.3,
374.25,392.586,330.81,0.802909,1.69916,-0.970799,-0.506109,0.222247,-205421,
451.452,483.938,407.241,3.5604,2.53749,-1.63159,-0.627331,0.27857,-314833,
890.986,913.249,792.461,1.73068,8.1975,-4.06834,-2.74079,1.38837,-1.17197e+06,
868.59,879.137,653.661,2.37427,12.1217,-6.01564,-5.40643,0.699626,-812208,
517.75,521.984,399.984,2.22105,5.10253,-1.93143,-1.78594,1.38516,-236150,
587.355,652.94,559.467,3.90623,2.95761,-3.21689,-0.528498,-0.787782,-673680,
525.855,546.028,388.731,0.439273,5.6249,-2.78701,-2.07238,0.765514,-255897,
426.011,435.793,388.667,0.702797,1.73322,-0.781333,-0.502736,0.449154,-274943,
344.005,367.397,246.441,1.28825,3.76356,-1.50188,-0.95192,1.30976,-42204.7,
515.534,524.607,513.2,0.904042,0.027481,-0.351576,-0.039673,-0.363768,-548762,
723.987,731.354,411.907,1.90483,12.1238,-6.21211,-5.85777,0.0539393,-336071,
812.872,824.643,564.618,3.649,12.1509,-6.28786,-5.65087,0.212207,-624745,
681.275,696.6,369.11,0.891126,13.4995,-6.11613,-5.4183,1.96511,-153564,
598.805,645.905,526.433,2.98542,4.31745,-3.28321,-1.3457,-0.311453,-573111,
503.563,536.307,466.95,3.4635,1.75795,-1.71249,-0.587183,-0.541719,-468867,
569.071,586.02,238.934,3.3378,10.4942,-5.05496,-4.40796,1.03131,-51768.3,
626.105,629.449,322.605,3.92822,9.72883,-4.89675,-4.75797,0.0741111,-203662,
549.01,608.709,522.787,3.61112,2.92392,-2.74862,-0.464445,-0.289151,-564110,
258.146,291.316,190.097,0.907858,1.74916,-1.10639,-0.504038,0.138733,-63878.1,
486.306,508.144,227.176,2.14187,6.16962,-3.77287,-3.05513,-0.658387,-143061,
105.485,107.268,69.4116,2.20394,0.779509,-0.116795,-0.104256,0.558458,24159.7,
404.763,407.707,184.198,1.45952,4.02203,-2.22564,-2.14662,-0.350228,-89052,
450.507,490.27,432.409,1.02795,2.26672,-1.50033,-0.264053,0.502334,-343556,
439.672,485.376,433.742,2.26094,2.74976,-1.48286,-0.085593,1.1813,-304776,
502.166,526.455,412.475,1.38649,4.74974,-2.18131,-1.35559,1.21284,-266874,
314.492,337.314,302.738,0.301072,1.31137,-0.611505,-0.119887,0.579983,-148202,
838.675,879.042,810.386,1.95246,4.13634,-3.06248,-0.770892,0.302969,-1.29512e+06,
718.085,785.337,696.871,1.31101,5.98338,-3.83756,-0.496004,1.64982,-871419,
615.62,627.245,582.777,3.83103,0.827044,-1.1279,-0.650373,-0.95123,-736824,
709.362,727.657,542.56,4.00551,6.8664,-4.3196,-3.45072,-0.903921,-643444,
529.327,576.535,477.669,1.30714,3.51216,-2.58495,-0.859603,0.0676172,-452244,
462.053,470.175,349.811,2.89781,2.84278,-1.75604,-1.5058,-0.419065,-270095,
308.958,313.664,3.02659,0.717421,3.2603,-1.67403,-1.5772,0.00907442,530.827,
876.889,901.972,677.884,2.97258,11.9186,-6.58744,-5.11282,0.218352,-905838,
553.553,587.66,504.217,3.76958,4.56315,-2.14873,-0.862337,1.55208,-414545,
915.621,935.312,778.741,3.98699,9.80586,-5.03695,-3.83246,0.936454,-1.1562e+06,
473.791,504.712,354.953,3.6293,3.8166,-2.62738,-1.62745,-0.438227,-278503,
422.649,464.457,358.206,3.67806,2.70632,-2.05725,-0.831521,-0.182452,-267665,
693.519,697.412,531.561,3.08047,8.64566,-3.45765,-3.27865,1.90936,-449567,
415.011,436.825,409.506,1.37772,0.628546,-0.689118,-0.0750017,-0.135573,-343595,
476.771,499.473,222.751,3.53051,7.68874,-3.66874,-2.93629,1.08371,-33654.7,
928.983,940.197,711.348,3.72915,11.5456,-6.59189,-5.89917,-0.945478,-1.06925e+06,
405.955,440.586,374.073,0.803874,1.62374,-1.37983,-0.41095,-0.167038,-289970,
687.292,700.424,679.703,1.52921,0.875316,-0.773703,-0.171438,-0.0698253,-928217,
678.245,682.784,665.891,2.99864,1.50897,-0.478562,-0.274383,0.756023,-841071,
695.965,703.57,624.39,1.61177,3.21012,-1.9134,-1.56165,-0.264921,-795757,
567.628,578.312,307.321,2.59358,9.22135,-4.16817,-3.76356,1.28962,-110851,
425.507,434.957,354.165,1.79283,3.13829,-1.1879,-0.919162,1.03123,-188459,
672.939,725.35,663.485,0.600262,3.28752,-2.63081,-0.208777,0.44793,-853317,
528.747,546.549,367.966,0.690243,6.71955,-3.01505,-2.38242,1.32208,-190791,
583.066,622.798,581.11,2.9199,3.1946,-1.62107,-0.037628,1.5359,-582431,
958.802,972.093,882.385,3.34337,4.894,-3.17313,-2.32498,-0.604116,-1.59377e+06,
232.478,274.962,158.988,3.17364,1.7399,-1.18786,-0.475398,0.0766481,-45915.7,
818.404,885.613,809.667,3.11595,6.2442,-4.02002,-0.235061,1.98911,-1.19075e+06,
569.681,643.744,564.363,3.57026,3.65469,-3.06977,-0.0996527,0.485267,-607644,
346.552,362.611,178.959,3.69544,3.439,-1.83172,-1.45536,0.151924,-54858.5,
893.571,946.518,884.826,1.40603,5.02613,-3.47689,-0.257003,1.29224,-1.48763e+06,
732.671,735.737,696.435,2.67457,2.1725,-1.00451,-0.855718,0.312269,-951146,
746.206,819.714,744.769,1.85468,4.94187,-3.83959,-0.035417,1.06686,-1.0448e+06,
383.015,407.42,346.19,0.0724477,1.89331,-1.08126,-0.443735,0.368319,-217406,
463.277,466.778,160.922,0.347596,6.10358,-3.22627,-3.11867,-0.241365,-66398.2,
554.016,603.891,500.028,4.10661,3.41816,-2.84894,-0.940329,-0.371115,-522515,
331.438,347.256,23.2782,2.74755,3.67731,-2.1611,-1.80628,-0.290071,-18637.7,
750.32,769.12,674.292,2.63883,6.16789,-2.73382,-1.78977,1.6443,-809834,
274.004,325.526,259.42,3.79848,1.34131,-1.1494,-0.128554,0.063353,-130763,
792.159,813.646,661.176,1.39164,6.83422,-4.28596,-3.14565,-0.597389,-910459,
304.763,325.982,41.6893,2.04162,3.99264,-1.94842,-1.50609,0.538138,29089.9,
939.901,984.529,845.741,2.0585,9.32893,-5.61674,-2.77838,0.933799,-1.37405e+06,
683.105,732.852,620.415,0.347902,4.83733,-3.67832,-1.35034,-0.191332,-781409,
373.525,381.074,167.346,1.54284,4.60427,-2.03102,-1.84275,0.730496,-11802.9,
633.631,641.627,544.675,2.58252,3.67597,-2.06909,-1.73205,-0.125169,-600916,
897.75,960.737,891.688,0.287917,5.70515,-4.04798,-0.179253,1.47792,-1.50078e+06,
759.738,780.228,742.31,0.70362,2.73413,-1.4754,-0.432578,0.826153,-1.05205e+06,
643.885,646.526,371.265,0.854142,9.53291,-4.68582,-4.57316,0.273925,-259099,
611.184,636.693,507.713,3.0817,4.42128,-2.96511,-1.9131,-0.456927,-543197,
318.089,320.603,175.977,3.51599,1.55258,-1.2133,-1.16023,-0.820953,-111616,
84.3863,85.4388,33.4266,3.46654,-0.312972,-0.105116,-0.0992085,-0.517297,-33539.4,
675.774,739.407,670.344,3.33574,3.95128,-3.09694,-0.120786,0.733554,-854330,
237.875,249.96,204.855,1.31523,1.87031,-0.436415,-0.241577,1.19231,-11776.8,
597.531,598.95,360.462,0.478252,7.23771,-3.80901,-3.7529,-0.324192,-279485,
598.169,598.711,422.077,1.9877,5.94573,-2.99021,-2.96876,-0.0132388,-357098,
181.312,213.73,96.2052,0.295274,1.0947,-0.813531,-0.390288,-0.109124,-25114.6,
280.746,311.047,193.143,2.95022,3.57325,-1.27864,-0.686006,1.6086,22737.7,
822.683,837.709,577.909,1.03746,11.6686,-6.4896,-5.66511,-0.486139,-697376,
303.161,304.527,253.939,0.0928721,1.36106,-0.480563,-0.453126,0.427376,-103107,
587.55,601.145,106.945,0.440501,11.5746,-6.04959,-5.51553,0.00947427,-22301.1,
671.997,684.585,179.556,1.59768,14.4523,-7.49377,-6.9294,0.0291099,-62718.8,
791.917,798.42,716.096,4.08282,4.6028,-2.2312,-1.8894,0.482207,-996405,
532.934,554.707,485.667,3.76213,3.49269,-1.57823,-0.795601,1.11886,-404036,
331.482,345.128,211.312,1.77907,2.36196,-1.383,-1.07786,-0.0988998,-95290.7,
351.657,355.288,160.241,0.72234,4.19889,-1.70401,-1.61916,0.875716,1640.25,
532.905,569.582,404.989,0.0979835,5.4943,-3.31885,-1.98247,0.192978,-316354,
96.3323,149.391,66.5425,0.7198,0.209472,-0.511068,-0.0801773,-0.381774,-31959.2,
535.482,555.956,343.95,2.3634,6.86221,-3.5219,-2.7834,0.556913,-202901,
308.737,310.328,168.937,3.87623,3.05837,-1.13605,-1.10349,0.818838,-7526.81,
914.624,918.629,891.126,2.35828,1.45338,-0.943789,-0.701163,-0.191577,-1.59981e+06,
493.592,494.372,119.147,2.05792,7.71676,-3.81681,-3.79134,0.108615,-21819.1,
904.879,915.481,818.687,2.38306,6.83336,-3.09272,-2.45484,1.2858,-1.26269e+06,
754.798,789.344,738.157,1.31377,3.08028,-2.17352,-0.410527,0.496241,-1.05972e+06,
938.389,968.261,891.846,3.449,6.19028,-3.28993,-1.40762,1.49273,-1.50045e+06,
595.251,622.061,521.805,1.27003,3.69468,-2.43434,-1.35571,-0.0953707,-550333,
871.057,896.236,860.128,3.11116,1.94957,-1.78331,-0.312648,-0.146386,-1.4885e+06,
726.021,732.945,631.247,1.35743,6.54555,-2.45946,-2.12563,1.96046,-678306,
780.008,818.584,769.358,0.460426,4.26142,-2.31074,-0.272659,1.67802,-1.08228e+06,
428.566,455.51,425.642,3.02262,1.66684,-0.828514,-0.0412788,0.797046,-314108,
633.607,637.896,617.645,3.59735,0.215698,-0.510276,-0.330038,-0.624615,-800771,
717.012,729.011,484.468,3.65318,9.24435,-5.19034,-4.6169,-0.562891,-503483,
750.953,786.263,671.143,3.3613,5.52447,-3.66937,-1.87549,-0.0203918,-902101,
509.669,518.805,48.7043,1.82713,8.45989,-4.56382,-4.25326,-0.357189,-26359.9,
810.311,817.974,565.231,1.17522,13.5485,-5.98312,-5.57071,1.99464,-518265,
107.452,144.072,46.4987,3.04297,-0.188636,-0.459471,-0.155064,-0.803171,-52929,
783.412,790.261,772.277,1.01127,0.788238,-0.642458,-0.286264,-0.140484,-1.20132e+06,
817.138,843.375,652.165,0.528356,11.1751,-5.44529,-4.00548,1.72431,-746290,
408.603,410.74,252.233,2.21338,4.2816,-1.76543,-1.70756,0.808609,-78309.1,
874.439,901.587,796.647,4.04231,7.49469,-3.74158,-2.14815,1.60496,-1.17217e+06,
275.098,285.471,224.435,3.02148,1.75898,-0.610365,-0.418198,0.730416,-56540.6,
505.324,559.036,440.292,3.63085,5.49905,-2.90557,-1.01618,1.5773,-292262,
500.696,512.646,311.536,3.67372,5.86974,-2.93905,-2.53886,0.391826,-170398,
866.754,926.439,864.482,0.336717,4.11314,-3.60213,-0.0650156,0.44599,-1.46767e+06,
559.696,583.899,382.505,0.764911,8.06049,-3.67352,-2.75876,1.62821,-194088,
572.734,579.495,278.085,0.162173,10.2023,-4.40003,-4.14258,1.65967,-54226.3,
545.459,549.308,210.422,3.77664,8.4316,-4.32408,-4.18482,-0.0772998,-93232.8,
961.77,994.026,845.776,1.75269,8.65187,-5.5496,-3.46461,-0.362339,-1.4526e+06,
377.032,411.804,280.832,0.229237,4.93072,-1.95231,-1.04578,1.93263,-40778,
946.548,970.428,711.5,0.51146,15.2636,-7.95287,-6.43997,0.870721,-959771,
444.968,479.196,370.473,3.85207,3.05638,-2.04922,-1.0038,0.00335671,-274298,
386.314,398.447,315.325,0.161283,2.60367,-1.13773,-0.823069,0.642867,-159956,
440.328,475.703,403.646,0.543306,3.56313,-1.58251,-0.511569,1.46905,-236960,
640.576,643.775,364.495,2.4419,9.65121,-4.72101,-4.58526,0.344939,-244839,
555.457,572.035,295.091,3.46753,8.34596,-4.27718,-3.65943,0.409362,-149384,
402.842,410.348,2.38022,3.37054,5.14589,-2.88326,-2.68154,-0.418907,-25361.9,
363.48,391.56,359.211,2.22475,0.97021,-0.751667,-0.0509757,0.167567,-247925,
786.817,800.182,429.277,1.39442,14.899,-7.8859,-7.18491,-0.171808,-378955,
381.716,404.015,271.94,0.4807,4.41362,-1.76479,-1.18573,1.4631,-59361.4,
802.248,812.238,580.909,3.58007,11.1578,-5.59196,-5.05893,0.506923,-644233,
308.757,322.417,105.065,3.26769,2.71051,-1.67785,-1.39289,-0.36022,-43876.5,
832.13,836.748,692.326,1.51069,7.7273,-3.77652,-3.52179,0.428988,-932671,
661.795,673.557,173.555,1.97881,13.287,-7.25865,-6.73955,-0.711223,-103283,
474.732,501.367,368.263,3.37443,5.65274,-2.34235,-1.48313,1.82726,-160656,
439.107,453.199,346.427,2.50556,4.42956,-1.6186,-1.20303,1.60793,-142719,
589.163,589.921,324.384,1.01314,8.80343,-4.02664,-3.99709,0.779706,-163265,
491.566,506.544,227.172,3.26124,7.24886,-3.63424,-3.14016,0.474453,-74502.3,
864.542,893.277,811.326,2.0579,5.91536,-3.14306,-1.4737,1.2986,-1.23791e+06,
626.745,649.695,386.802,2.65856,9.93065,-4.9868,-4.01867,0.92518,-243244,
821.927,828.839,683.293,0.517283,7.73108,-3.82537,-3.44828,0.457432,-906096,
819.585,827.45,517.973,2.06267,13.6497,-7.09452,-6.66641,-0.111201,-543322,
581.773,610.454,541.794,0.929786,2.69766,-1.87235,-0.742267,0.0830437,-582056,
546.555,565.065,473.243,3.90893,3.60897,-1.91546,-1.23543,0.458077,-420196,
423.138,426.165,218.262,0.79679,5.89057,-2.25641,-2.17146,1.46271,-6759.09,
211.438,248.573,87.8531,3.46704,1.32747,-1.17577,-0.611207,-0.459511,-43244.1,
492.175,494.98,101.155,3.53315,8.01123,-3.92527,-3.83376,0.252208,-5202.22,
626.045,629.236,493.844,1.9988,5.46767,-2.57884,-2.44648,0.442358,-460993,
411.383,466.592,400.087,0.0384691,2.06645,-1.75343,-0.151476,0.161553,-310362,
885.071,903.975,736.678,0.431339,10.6803,-5.09444,-3.97673,1.60908,-988015,
435.222,442.395,379.889,1.88631,2.70264,-0.953328,-0.745306,1.00401,-227873,
931.642,947.597,760.707,0.142194,11.632,-5.77117,-4.78023,1.08061,-1.09196e+06,
941.202,973.748,917.982,2.93868,5.00885,-2.77313,-0.713361,1.52236,-1.59326e+06,
342.882,367.415,299.577,0.603097,1.85106,-1.03564,-0.459742,0.355676,-157969,
916.093,936.356,788.688,0.610216,8.27189,-4.82961,-3.58912,-0.146841,-1.25294e+06,
871.072,880.29,784.252,2.95506,5.25759,-2.90837,-2.37482,-0.0256037,-1.23165e+06,
671.443,708.879,536.092,1.81841,8.27761,-4.40857,-2.70079,1.16825,-504092,
610.195,647.929,569.237,2.85525,2.72578,-2.36723,-0.798254,-0.439703,-674671,
801.322,812.987,686.292,1.12168,5.91857,-3.45006,-2.82769,-0.359175,-963729,
421.441,431.959,363.401,3.91168,2.32728,-1.0494,-0.752736,0.525147,-232340,
859.608,866.896,602.04,1.87749,12.8614,-6.63693,-6.22106,0.0033825,-724699,
956.944,963.054,826.856,2.63616,9.31736,-4.22224,-3.83453,1.26059,-1.2911e+06,
503.555,520.184,401.498,3.18903,3.70392,-2.08892,-1.52632,0.0886786,-317035,
276.379,307.286,109.227,2.55983,2.13019,-1.66128,-1.06509,-0.596177,-59939.2,
883.772,908.866,850.324,2.52463,3.78344,-2.44516,-0.958442,0.379841,-1.42312e+06,
614.573,633.856,320.507,2.01356,9.46898,-5.33946,-4.54385,-0.414324,-230523,
547.006,552.082,253.095,1.95356,7.7482,-4.07028,-3.88588,-0.207968,-140700,
723.264,741.412,611.297,1.19738,6.45213,-3.34767,-2.46923,0.635235,-708926,
791.323,807.744,522.134,3.59363,11.6653,-6.71039,-5.84254,-0.887605,-598963,
757.201,775.294,708.629,2.365,5.11653,-2.09288,-1.17652,1.84713,-892529,
835.405,852.525,750.69,2.20761,6.33219,-3.17535,-2.22034,0.936503,-1.0704e+06,
787.749,805.352,626.416,3.25995,9.66442,-4.69691,-3.7701,1.19741,-712331,
801.409,826.724,633.691,1.34348,8.98438,-5.33948,-3.97733,-0.332431,-823246,
